epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
299,44788.8,1.31194,1.47879,0.01632,0.99978,0.72994,0.59659,0.66683,0.46405,1.28195,1.28984,0.02006,0,0.0026245,0.0026245,0.0026245,0.00131225,0.005249
300,44937.8,1.31082,1.48329,0.01623,1,0.72534,0.59789,0.66712,0.46424,1.28188,1.28961,0.02007,0,0.00259975,0.00259975,0.00259975,0.00129987,0.0051995
301,45090.8,1.3085,1.47492,0.01625,1.00018,0.72325,0.5967,0.66706,0.4642,1.28198,1.28924,0.02006,0,0.002575,0.002575,0.002575,0.0012875,0.00515
302,45242.4,1.29898,1.47321,0.01616,0.99985,0.72626,0.59461,0.66684,0.46395,1.28127,1.28981,0.02004,0,0.00255025,0.00255025,0.00255025,0.00127513,0.0051005
303,45394.5,1.30564,1.47188,0.01617,1.00016,0.72962,0.59358,0.66686,0.46392,1.281,1.29012,0.02003,0,0.0025255,0.0025255,0.0025255,0.00126275,0.005051
304,45546,1.30289,1.47403,0.01625,0.9999,0.73247,0.59254,0.66676,0.46391,1.28067,1.29072,0.02003,0,0.00250075,0.00250075,0.00250075,0.00125038,0.0050015
305,45699.4,1.30331,1.46425,0.01617,1.0001,0.73656,0.59123,0.66699,0.46426,1.28067,1.29014,0.02004,0,0.002476,0.002476,0.002476,0.001238,0.004952
306,45847.8,1.30006,1.46426,0.01626,1.00001,0.73839,0.59224,0.66762,0.46459,1.28067,1.2886,0.02004,0,0.00245125,0.00245125,0.00245125,0.00122563,0.0049025
307,45997.3,1.30038,1.45985,0.01613,0.99998,0.73974,0.59264,0.66798,0.46486,1.28054,1.28738,0.02005,0,0.0024265,0.0024265,0.0024265,0.00121325,0.004853
308,46146.8,1.30424,1.46631,0.01616,0.99982,0.74182,0.59275,0.66847,0.46511,1.28013,1.28751,0.02003,0,0.00240175,0.00240175,0.00240175,0.00120088,0.0048035
309,46298,1.2914,1.45526,0.01602,1.00011,0.73947,0.59241,0.66865,0.46529,1.27981,1.2878,0.02002,0,0.002377,0.002377,0.002377,0.0011885,0.004754
310,46448.2,1.2926,1.45368,0.01604,0.99998,0.74292,0.59086,0.66889,0.46545,1.2801,1.28638,0.02003,0,0.00235225,0.00235225,0.00235225,0.00117613,0.0047045
311,46599.4,1.29964,1.46178,0.01621,1.00014,0.74348,0.59066,0.66891,0.46553,1.28001,1.28675,0.02002,0,0.0023275,0.0023275,0.0023275,0.00116375,0.004655
312,46748.3,1.29672,1.45874,0.01604,1.00002,0.74084,0.5919,0.66901,0.46539,1.2795,1.28638,0.02001,0,0.00230275,0.00230275,0.00230275,0.00115138,0.0046055
313,46897.9,1.28734,1.4511,0.01598,0.99993,0.74218,0.5907,0.66923,0.46528,1.27902,1.28566,0.02,0,0.002278,0.002278,0.002278,0.001139,0.004556
314,47048.4,1.29609,1.45021,0.01616,0.99992,0.7448,0.58862,0.66869,0.46506,1.27899,1.28519,0.01999,0,0.00225325,0.00225325,0.00225325,0.00112663,0.0045065
315,47197.5,1.28695,1.44675,0.016,1.00002,0.74158,0.58871,0.66894,0.46525,1.27937,1.28409,0.02,0,0.0022285,0.0022285,0.0022285,0.00111425,0.004457
316,47344,1.28482,1.43321,0.01597,1.00005,0.7431,0.58936,0.66918,0.46559,1.27975,1.28221,0.02001,0,0.00220375,0.00220375,0.00220375,0.00110188,0.0044075
317,47490.9,1.28301,1.43748,0.01593,0.99992,0.74367,0.58834,0.66922,0.46573,1.27897,1.28294,0.01999,0,0.002179,0.002179,0.002179,0.0010895,0.004358
318,47638.6,1.29985,1.44783,0.01594,1.00013,0.74542,0.58804,0.66958,0.46594,1.27874,1.28238,0.01999,0,0.00215425,0.00215425,0.00215425,0.00107713,0.0043085
319,47787,1.28593,1.44443,0.01587,0.99996,0.74602,0.58814,0.66983,0.46624,1.27842,1.28241,0.01999,0,0.0021295,0.0021295,0.0021295,0.00106475,0.004259
320,47937.8,1.28961,1.44301,0.01593,1.00002,0.74673,0.58856,0.6699,0.46623,1.27813,1.28221,0.01997,0,0.00210475,0.00210475,0.00210475,0.00105238,0.0042095
321,48089.7,1.29181,1.43978,0.01595,1.00003,0.74288,0.59055,0.67031,0.46649,1.27822,1.28134,0.01997,0,0.00208,0.00208,0.00208,0.00104,0.00416
322,48240.7,1.28136,1.43738,0.01585,0.9998,0.74155,0.5909,0.6707,0.46663,1.27745,1.28175,0.01995,0,0.00205525,0.00205525,0.00205525,0.00102763,0.0041105
323,48392.2,1.29182,1.4369,0.0159,1.0001,0.74405,0.59018,0.67119,0.46692,1.27729,1.28125,0.01995,0,0.0020305,0.0020305,0.0020305,0.00101525,0.004061
324,48543.9,1.2878,1.42974,0.01588,0.99993,0.74338,0.59163,0.67205,0.4674,1.27764,1.28004,0.01995,0,0.00200575,0.00200575,0.00200575,0.00100288,0.0040115
325,48697,1.27792,1.43234,0.01584,1.00002,0.75093,0.5879,0.67245,0.46775,1.27797,1.27848,0.01996,0,0.001981,0.001981,0.001981,0.0009905,0.003962
326,48849.6,1.27945,1.43139,0.01576,1.00002,0.75289,0.58744,0.67262,0.4681,1.27727,1.279,0.01995,0,0.00195625,0.00195625,0.00195625,0.000978125,0.0039125
327,49000.6,1.28348,1.42057,0.01573,0.99995,0.75157,0.58714,0.67269,0.46814,1.27717,1.27887,0.01995,0,0.0019315,0.0019315,0.0019315,0.00096575,0.003863
328,49151.7,1.27358,1.42229,0.01579,1.00027,0.75061,0.58682,0.67297,0.46844,1.27649,1.27927,0.01993,0,0.00190675,0.00190675,0.00190675,0.000953375,0.0038135
329,49303.7,1.28543,1.42559,0.01594,0.99993,0.75109,0.58878,0.67363,0.46856,1.27639,1.27932,0.01994,0,0.001882,0.001882,0.001882,0.000941,0.003764
330,49452.9,1.28716,1.41999,0.01573,0.99985,0.7486,0.59005,0.67396,0.46877,1.27655,1.27838,0.01995,0,0.00185725,0.00185725,0.00185725,0.000928625,0.0037145
331,49603.9,1.28126,1.41603,0.01569,1.00007,0.75013,0.58901,0.6741,0.46915,1.27626,1.27852,0.01994,0,0.0018325,0.0018325,0.0018325,0.00091625,0.003665
332,49756.1,1.27605,1.40981,0.01579,1.00005,0.74817,0.59003,0.67404,0.4693,1.27604,1.27857,0.01994,0,0.00180775,0.00180775,0.00180775,0.000903875,0.0036155
333,49906.5,1.28048,1.40366,0.01572,0.99992,0.74942,0.58959,0.67402,0.46919,1.27575,1.27827,0.01994,0,0.001783,0.001783,0.001783,0.0008915,0.003566
334,50057.5,1.26761,1.40056,0.01566,1.00012,0.74995,0.5907,0.67456,0.46936,1.27545,1.27737,0.01993,0,0.00175825,0.00175825,0.00175825,0.000879125,0.0035165
335,50208.2,1.27526,1.41003,0.01565,0.99988,0.75136,0.59086,0.67451,0.46948,1.27587,1.27629,0.01994,0,0.0017335,0.0017335,0.0017335,0.00086675,0.003467
336,50359.1,1.27575,1.40674,0.01562,1.00008,0.74634,0.59422,0.67488,0.46964,1.27511,1.27691,0.01992,0,0.00170875,0.00170875,0.00170875,0.000854375,0.0034175
337,50511.6,1.26727,1.40509,0.01571,0.99992,0.75418,0.59041,0.67522,0.46991,1.27462,1.27682,0.0199,0,0.001684,0.001684,0.001684,0.000842,0.003368
338,50661.6,1.26972,1.4099,0.01564,1,0.75392,0.59073,0.67491,0.46971,1.27399,1.27799,0.0199,0,0.00165925,0.00165925,0.00165925,0.000829625,0.0033185
339,50812,1.27249,1.40955,0.01563,1.00012,0.7549,0.58972,0.67475,0.46967,1.27339,1.2784,0.01989,0,0.0016345,0.0016345,0.0016345,0.00081725,0.003269
340,50963.9,1.27092,1.40234,0.01551,0.99991,0.75443,0.59137,0.67481,0.46972,1.27333,1.2776,0.01988,0,0.00160975,0.00160975,0.00160975,0.000804875,0.0032195
341,51114.4,1.26395,1.3878,0.01551,0.99999,0.757,0.58925,0.67492,0.46994,1.27292,1.27725,0.01987,0,0.001585,0.001585,0.001585,0.0007925,0.00317
342,51265,1.2658,1.39179,0.01555,0.99984,0.75655,0.59035,0.675,0.47017,1.27351,1.27585,0.01989,0,0.00156025,0.00156025,0.00156025,0.000780125,0.0031205
343,51415.8,1.25753,1.38884,0.01546,1.0001,0.75613,0.59084,0.67478,0.47011,1.27391,1.27499,0.0199,0,0.0015355,0.0015355,0.0015355,0.00076775,0.003071
344,51567.4,1.26415,1.38416,0.01554,1,0.75336,0.59125,0.67461,0.47012,1.27359,1.27569,0.01989,0,0.00151075,0.00151075,0.00151075,0.000755375,0.0030215
345,51719.3,1.26862,1.39699,0.01557,1.00012,0.75517,0.59066,0.67479,0.46999,1.27415,1.27489,0.0199,0,0.001486,0.001486,0.001486,0.000743,0.002972
346,51870.5,1.26292,1.38006,0.01549,0.99999,0.75121,0.59467,0.67478,0.4699,1.27402,1.27515,0.0199,0,0.00146125,0.00146125,0.00146125,0.000730625,0.0029225
347,52021.3,1.25431,1.38269,0.01554,0.99991,0.75195,0.59327,0.67481,0.4699,1.27376,1.27536,0.0199,0,0.0014365,0.0014365,0.0014365,0.00071825,0.002873
348,52171.6,1.26883,1.39245,0.01541,1.00004,0.7503,0.59494,0.67508,0.47011,1.2738,1.27547,0.01989,0,0.00141175,0.00141175,0.00141175,0.000705875,0.0028235
349,52320.5,1.26315,1.3792,0.01542,0.99996,0.74915,0.59574,0.67516,0.47026,1.27406,1.27509,0.0199,0,0.001387,0.001387,0.001387,0.0006935,0.002774
350,52472.3,1.2577,1.37764,0.01539,1.00013,0.74735,0.59553,0.67502,0.47004,1.27376,1.27565,0.01988,0,0.00136225,0.00136225,0.00136225,0.000681125,0.0027245
351,52621.8,1.26538,1.38538,0.01537,0.99995,0.74406,0.59699,0.67493,0.4699,1.27407,1.27528,0.0199,0,0.0013375,0.0013375,0.0013375,0.00066875,0.002675
352,52772.4,1.25147,1.37374,0.01541,0.99996,0.74422,0.59637,0.67471,0.46985,1.27362,1.27579,0.01989,0,0.00131275,0.00131275,0.00131275,0.000656375,0.0026255
353,52922.1,1.25535,1.37943,0.01529,1.00014,0.74394,0.59554,0.67486,0.47002,1.27319,1.27645,0.01988,0,0.001288,0.001288,0.001288,0.000644,0.002576
354,53071.1,1.25202,1.37889,0.01531,0.99981,0.74343,0.5972,0.67479,0.46993,1.27355,1.27533,0.01989,0,0.00126325,0.00126325,0.00126325,0.000631625,0.0025265
355,53220.8,1.25304,1.36488,0.01531,1.00004,0.74403,0.59665,0.67452,0.46976,1.27377,1.2753,0.01988,0,0.0012385,0.0012385,0.0012385,0.00061925,0.002477
356,53371.2,1.25493,1.36551,0.01534,1.00017,0.74468,0.59662,0.67459,0.46978,1.27359,1.27541,0.01986,0,0.00121375,0.00121375,0.00121375,0.000606875,0.0024275
357,53523.9,1.2487,1.36032,0.01526,0.99985,0.7447,0.59703,0.67455,0.46985,1.27359,1.27478,0.01986,0,0.001189,0.001189,0.001189,0.0005945,0.002378
358,53676.6,1.24906,1.35873,0.01529,1.00002,0.74194,0.59861,0.67412,0.46953,1.27351,1.27513,0.01986,0,0.00116425,0.00116425,0.00116425,0.000582125,0.0023285
359,53828.5,1.25062,1.36315,0.01529,0.99999,0.74433,0.59792,0.67418,0.46956,1.27303,1.27565,0.01984,0,0.0011395,0.0011395,0.0011395,0.00056975,0.002279
360,53981.1,1.2494,1.35716,0.01527,1.00006,0.74268,0.59923,0.67438,0.46952,1.27319,1.27503,0.01985,0,0.00111475,0.00111475,0.00111475,0.000557375,0.0022295
361,54133.8,1.24626,1.35476,0.01521,0.99991,0.74147,0.5989,0.67464,0.46962,1.27364,1.27444,0.01986,0,0.00109,0.00109,0.00109,0.000545,0.00218
362,54285.7,1.25666,1.35356,0.01525,0.99998,0.74487,0.59628,0.67463,0.46966,1.27389,1.27467,0.01987,0,0.00106525,0.00106525,0.00106525,0.000532625,0.0021305
363,54438.8,1.25466,1.35547,0.01525,0.99995,0.7412,0.59862,0.67502,0.46994,1.27315,1.27511,0.01986,0,0.0010405,0.0010405,0.0010405,0.00052025,0.002081
364,54588,1.24453,1.35417,0.01515,1.00009,0.74334,0.59807,0.67509,0.47011,1.27327,1.27437,0.01986,0,0.00101575,0.00101575,0.00101575,0.000507875,0.0020315
365,54737.9,1.24049,1.3466,0.01511,1.00005,0.74438,0.59719,0.6754,0.47042,1.27315,1.27392,0.01986,0,0.000991,0.000991,0.000991,0.0004955,0.001982
366,54886.7,1.24301,1.35412,0.01523,0.99984,0.74015,0.59908,0.67494,0.47021,1.27301,1.27362,0.01986,0,0.00096625,0.00096625,0.00096625,0.000483125,0.0019325
367,55036.7,1.2443,1.34407,0.01505,1.00008,0.74197,0.59683,0.67507,0.47042,1.27254,1.27386,0.01984,0,0.0009415,0.0009415,0.0009415,0.00047075,0.001883
368,55187.1,1.23725,1.3367,0.0151,0.99999,0.74025,0.5974,0.67526,0.47042,1.27296,1.27309,0.01984,0,0.00091675,0.00091675,0.00091675,0.000458375,0.0018335
369,55337.9,1.22663,1.33393,0.01499,1.00007,0.73858,0.59897,0.6751,0.47033,1.27302,1.27275,0.01984,0,0.000892,0.000892,0.000892,0.000446,0.001784
370,55488.3,1.23643,1.34365,0.01509,0.99989,0.73878,0.59776,0.67518,0.47036,1.27296,1.27301,0.01984,0,0.00086725,0.00086725,0.00086725,0.000433625,0.0017345
371,55639.2,1.24373,1.34145,0.01507,1.00015,0.74472,0.5952,0.67511,0.47028,1.2732,1.27247,0.01984,0,0.0008425,0.0008425,0.0008425,0.00042125,0.001685
372,55788.3,1.23053,1.32844,0.01502,0.99994,0.75001,0.59206,0.67559,0.47044,1.27338,1.27197,0.01984,0,0.00081775,0.00081775,0.00081775,0.000408875,0.0016355
373,55936,1.23726,1.33212,0.01494,1.00008,0.74539,0.59541,0.67559,0.47044,1.27337,1.27139,0.01985,0,0.000793,0.000793,0.000793,0.0003965,0.001586
374,56085,1.24062,1.33927,0.01503,0.99993,0.75754,0.58746,0.67563,0.47055,1.2731,1.27135,0.01984,0,0.00076825,0.00076825,0.00076825,0.000384125,0.0015365
375,56232.9,1.23305,1.33347,0.01497,0.99989,0.75797,0.58674,0.67562,0.47074,1.27268,1.27133,0.01983,0,0.0007435,0.0007435,0.0007435,0.00037175,0.001487
376,56379.7,1.23684,1.33177,0.01509,0.9999,0.75885,0.58686,0.67605,0.4711,1.27324,1.26974,0.01985,0,0.00071875,0.00071875,0.00071875,0.000359375,0.0014375
377,56528.5,1.22896,1.32481,0.01495,1.0001,0.76062,0.58729,0.67641,0.47124,1.27299,1.26999,0.01984,0,0.000694,0.000694,0.000694,0.000347,0.001388
378,56681.1,1.23419,1.31844,0.01484,0.99996,0.7593,0.58828,0.67648,0.47133,1.27272,1.27004,0.01983,0,0.00066925,0.00066925,0.00066925,0.000334625,0.0013385
379,56832.1,1.22847,1.32353,0.0149,1,0.75872,0.58864,0.67657,0.47135,1.27262,1.2692,0.01982,0,0.0006445,0.0006445,0.0006445,0.00032225,0.001289
380,56985,1.2321,1.31821,0.01483,1.00002,0.75545,0.59073,0.67639,0.47108,1.27232,1.26974,0.01982,0,0.00061975,0.00061975,0.00061975,0.000309875,0.0012395
381,57135.9,1.22773,1.31693,0.01487,0.99997,0.75353,0.59082,0.67621,0.47106,1.27228,1.26981,0.01981,0,0.000595,0.000595,0.000595,0.0002975,0.00119
382,57284,1.23274,1.31855,0.01484,1.00006,0.75231,0.59168,0.67644,0.47134,1.27266,1.26901,0.01982,0,0.00057025,0.00057025,0.00057025,0.000285125,0.0011405
383,57433.2,1.22888,1.31492,0.01485,0.99998,0.75486,0.5898,0.67647,0.47139,1.27247,1.26956,0.01981,0,0.0005455,0.0005455,0.0005455,0.00027275,0.001091
384,57581.5,1.22168,1.31595,0.01489,1.00004,0.75283,0.58988,0.67635,0.47126,1.27236,1.2696,0.01981,0,0.00052075,0.00052075,0.00052075,0.000260375,0.0010415
385,57732.6,1.22468,1.31388,0.01481,1.00009,0.75216,0.59055,0.67613,0.47108,1.27219,1.27028,0.01981,0,0.000496,0.000496,0.000496,0.000248,0.000992
386,57883.9,1.22198,1.30511,0.01472,0.99993,0.75083,0.59108,0.6763,0.47114,1.27273,1.26969,0.01982,0,0.00047125,0.00047125,0.00047125,0.000235625,0.0009425
387,58033.7,1.22711,1.3093,0.01471,0.99979,0.74494,0.59382,0.67639,0.47136,1.27237,1.27054,0.01981,0,0.0004465,0.0004465,0.0004465,0.00022325,0.000893
388,58184.1,1.21653,1.30226,0.01473,1.00015,0.74566,0.59398,0.6763,0.47145,1.27255,1.27033,0.01982,0,0.00042175,0.00042175,0.00042175,0.000210875,0.0008435
389,58333.9,1.22566,1.30584,0.01475,1.00003,0.74289,0.59484,0.67627,0.47149,1.27251,1.27078,0.01981,0,0.000397,0.000397,0.000397,0.0001985,0.000794
390,58484.8,1.21672,1.30215,0.01482,1.00002,0.74331,0.59522,0.67598,0.47142,1.27263,1.27094,0.01982,0,0.00037225,0.00037225,0.00037225,0.000186125,0.0007445
391,58642.3,1.18251,1.06021,0.0164,1.00009,0.74212,0.59662,0.67618,0.47139,1.27213,1.2712,0.01981,0,0.0003475,0.0003475,0.0003475,0.00017375,0.000695
392,58793.7,1.15775,1.00499,0.01587,1.00009,0.7415,0.59681,0.67637,0.47151,1.27183,1.271,0.01979,0,0.00032275,0.00032275,0.00032275,0.000161375,0.0006455
393,58945.4,1.1463,0.99328,0.01582,0.99992,0.7426,0.59618,0.67687,0.47186,1.27213,1.27016,0.01978,0,0.000298,0.000298,0.000298,0.000149,0.000596
394,59095.9,1.14143,0.98902,0.01567,1.0002,0.74515,0.59573,0.67711,0.47206,1.27215,1.26962,0.01979,0,0.00027325,0.00027325,0.00027325,0.000136625,0.0005465
395,59245.1,1.1375,0.98485,0.01557,1.00001,0.74286,0.59548,0.67676,0.47204,1.27223,1.26915,0.01979,0,0.0002485,0.0002485,0.0002485,0.00012425,0.000497
396,59394.7,1.13639,0.9774,0.01545,0.99993,0.73664,0.59981,0.67653,0.47196,1.27176,1.26989,0.01978,0,0.00022375,0.00022375,0.00022375,0.000111875,0.0004475
397,59544.6,1.13323,0.97308,0.0155,0.99996,0.74613,0.59446,0.67634,0.47189,1.27077,1.27149,0.01976,0,0.000199,0.000199,0.000199,9.95e-05,0.000398
398,59695.5,1.12714,0.96497,0.01532,0.99991,0.74283,0.59632,0.67627,0.47191,1.27072,1.27207,0.01976,0,0.00017425,0.00017425,0.00017425,8.7125e-05,0.0003485
399,59846.1,1.13143,0.96303,0.01535,1.00012,0.73756,0.59865,0.67655,0.47237,1.27091,1.27116,0.01977,0,0.0001495,0.0001495,0.0001495,7.475e-05,0.000299
400,59999.5,1.12975,0.9619,0.01527,0.99991,0.74225,0.59641,0.67648,0.47239,1.27123,1.27076,0.01977,0,0.00012475,0.00012475,0.00012475,6.2375e-05,0.0002495
