epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
299,45609.3,1.31142,1.47849,0.0163,1.00007,0.72114,0.59774,0.66765,0.46337,1.26865,1.29581,0.01976,0,0.0026245,0.0026245,0.0026245,0.00131225,0.005249
300,45764.3,1.31283,1.4746,0.01623,0.99981,0.71919,0.59832,0.66779,0.46335,1.26829,1.29625,0.01975,0,0.00259975,0.00259975,0.00259975,0.00129987,0.0051995
301,45920.5,1.30609,1.47113,0.01619,1.00004,0.72271,0.59607,0.66779,0.46359,1.26893,1.29518,0.01977,0,0.002575,0.002575,0.002575,0.0012875,0.00515
302,46075.9,1.30132,1.46944,0.01616,0.99992,0.72413,0.59658,0.66836,0.46399,1.26891,1.29479,0.01977,0,0.00255025,0.00255025,0.00255025,0.00127513,0.0051005
303,46229.8,1.30632,1.4702,0.01611,0.99998,0.72469,0.59739,0.66896,0.4644,1.26855,1.29496,0.01976,0,0.0025255,0.0025255,0.0025255,0.00126275,0.005051
304,46385.7,1.30609,1.46636,0.01625,1.0001,0.72322,0.59715,0.66918,0.46476,1.26872,1.29439,0.01976,0,0.00250075,0.00250075,0.00250075,0.00125038,0.0050015
305,46539.9,1.30667,1.45711,0.01616,0.99999,0.72543,0.59641,0.66966,0.46514,1.26917,1.29304,0.01978,0,0.002476,0.002476,0.002476,0.001238,0.004952
306,46693.1,1.29669,1.45851,0.01614,1.00005,0.72462,0.59749,0.66976,0.4653,1.26893,1.29291,0.01976,0,0.00245125,0.00245125,0.00245125,0.00122563,0.0049025
307,46846.7,1.30244,1.46349,0.01611,0.99991,0.72443,0.59885,0.67016,0.46561,1.26948,1.29178,0.01978,0,0.0024265,0.0024265,0.0024265,0.00121325,0.004853
308,46999.7,1.30768,1.46623,0.01612,1.00011,0.7269,0.59764,0.67052,0.46574,1.26982,1.29107,0.01978,0,0.00240175,0.00240175,0.00240175,0.00120088,0.0048035
309,47151.8,1.29293,1.44738,0.01598,1.00008,0.72819,0.59714,0.67059,0.46586,1.26963,1.29066,0.01978,0,0.002377,0.002377,0.002377,0.0011885,0.004754
310,47306.6,1.29805,1.44626,0.0161,0.99987,0.72852,0.59818,0.67062,0.46601,1.26952,1.28993,0.01978,0,0.00235225,0.00235225,0.00235225,0.00117613,0.0047045
311,47459.9,1.30061,1.45753,0.01619,1.00006,0.72663,0.59944,0.67105,0.46618,1.26919,1.28986,0.01977,0,0.0023275,0.0023275,0.0023275,0.00116375,0.004655
312,47613.6,1.29541,1.45419,0.01601,1.00005,0.72475,0.59943,0.67129,0.46634,1.26966,1.28898,0.01978,0,0.00230275,0.00230275,0.00230275,0.00115138,0.0046055
313,47767.5,1.28889,1.4424,0.01599,1.00001,0.72187,0.60108,0.6712,0.46651,1.26904,1.28969,0.01977,0,0.002278,0.002278,0.002278,0.001139,0.004556
314,47920.4,1.29647,1.44653,0.01615,0.99989,0.72348,0.60005,0.67139,0.46651,1.26807,1.29093,0.01975,0,0.00225325,0.00225325,0.00225325,0.00112663,0.0045065
315,48074.3,1.29069,1.4419,0.01609,0.99987,0.72181,0.59993,0.6716,0.46673,1.26856,1.29022,0.01976,0,0.0022285,0.0022285,0.0022285,0.00111425,0.004457
316,48229.3,1.28489,1.42962,0.01597,1.00018,0.7255,0.59849,0.67186,0.46701,1.26819,1.29004,0.01975,0,0.00220375,0.00220375,0.00220375,0.00110188,0.0044075
317,48382.7,1.28449,1.43049,0.01591,0.99987,0.73227,0.59715,0.6721,0.4674,1.26831,1.28895,0.01975,0,0.002179,0.002179,0.002179,0.0010895,0.004358
318,48534,1.29924,1.45014,0.01596,1.00008,0.73852,0.5949,0.67212,0.46745,1.26798,1.28883,0.01975,0,0.00215425,0.00215425,0.00215425,0.00107713,0.0043085
319,48687.6,1.28888,1.43468,0.01592,1.00005,0.73531,0.59745,0.67233,0.46757,1.26851,1.28787,0.01977,0,0.0021295,0.0021295,0.0021295,0.00106475,0.004259
320,48843,1.28865,1.4356,0.01592,0.99986,0.74061,0.59496,0.6727,0.46788,1.26836,1.28719,0.01976,0,0.00210475,0.00210475,0.00210475,0.00105238,0.0042095
321,48997,1.28852,1.43138,0.01591,1.00009,0.7344,0.59762,0.67301,0.46811,1.26713,1.28829,0.01974,0,0.00208,0.00208,0.00208,0.00104,0.00416
322,49151.1,1.28676,1.43009,0.0159,1.00003,0.73682,0.59629,0.67334,0.46835,1.26684,1.28797,0.01974,0,0.00205525,0.00205525,0.00205525,0.00102763,0.0041105
323,49305.5,1.2909,1.43336,0.01588,0.99996,0.72232,0.60351,0.67341,0.46851,1.26696,1.2872,0.01974,0,0.0020305,0.0020305,0.0020305,0.00101525,0.004061
324,49461.8,1.28973,1.42458,0.01589,1.00001,0.73074,0.59903,0.67379,0.46887,1.2668,1.28619,0.01973,0,0.00200575,0.00200575,0.00200575,0.00100288,0.0040115
325,49618.7,1.27611,1.42674,0.0158,0.99998,0.73187,0.59878,0.67403,0.46894,1.26642,1.2859,0.01972,0,0.001981,0.001981,0.001981,0.0009905,0.003962
326,49775.3,1.28171,1.42136,0.01577,1.00004,0.73112,0.59871,0.67399,0.46884,1.26584,1.28633,0.01971,0,0.00195625,0.00195625,0.00195625,0.000978125,0.0039125
327,49932,1.28547,1.41538,0.01575,0.99985,0.72646,0.60132,0.67384,0.46867,1.26517,1.28708,0.01969,0,0.0019315,0.0019315,0.0019315,0.00096575,0.003863
328,50090.2,1.27443,1.41534,0.01578,1.00013,0.72054,0.60473,0.67351,0.46869,1.26542,1.2863,0.01969,0,0.00190675,0.00190675,0.00190675,0.000953375,0.0038135
329,50246.9,1.28311,1.41857,0.0159,0.99993,0.72759,0.60023,0.67374,0.46889,1.26542,1.28633,0.01969,0,0.001882,0.001882,0.001882,0.000941,0.003764
330,50403.8,1.28461,1.42327,0.0157,1.00003,0.73093,0.59901,0.67401,0.46913,1.26492,1.28662,0.01968,0,0.00185725,0.00185725,0.00185725,0.000928625,0.0037145
331,50562,1.28433,1.4168,0.0157,1.00009,0.72934,0.60008,0.67429,0.46928,1.26526,1.28597,0.01968,0,0.0018325,0.0018325,0.0018325,0.00091625,0.003665
332,50720.6,1.27655,1.40519,0.01572,0.99989,0.72843,0.60065,0.67457,0.46956,1.26509,1.28615,0.01968,0,0.00180775,0.00180775,0.00180775,0.000903875,0.0036155
333,50879.6,1.28074,1.39778,0.01567,0.99998,0.72791,0.60132,0.67468,0.46971,1.26516,1.28543,0.01969,0,0.001783,0.001783,0.001783,0.0008915,0.003566
334,51038,1.2685,1.39287,0.01567,0.99999,0.72821,0.6011,0.67472,0.4696,1.26531,1.28532,0.01969,0,0.00175825,0.00175825,0.00175825,0.000879125,0.0035165
335,51194.7,1.27551,1.40583,0.01561,1.00024,0.72661,0.60097,0.67479,0.46943,1.2651,1.28479,0.01968,0,0.0017335,0.0017335,0.0017335,0.00086675,0.003467
336,51349.3,1.27751,1.39848,0.01563,0.9998,0.72803,0.6015,0.67475,0.4693,1.26506,1.2844,0.01968,0,0.00170875,0.00170875,0.00170875,0.000854375,0.0034175
337,51504.2,1.26854,1.39647,0.0157,1.00009,0.73135,0.599,0.67523,0.46979,1.26524,1.28333,0.01969,0,0.001684,0.001684,0.001684,0.000842,0.003368
338,51658.8,1.27038,1.40223,0.01561,0.99988,0.72773,0.6027,0.67553,0.46997,1.2655,1.28228,0.01969,0,0.00165925,0.00165925,0.00165925,0.000829625,0.0033185
339,51814.1,1.27084,1.40157,0.01561,1.00008,0.72824,0.60466,0.67584,0.47012,1.26559,1.28183,0.01971,0,0.0016345,0.0016345,0.0016345,0.00081725,0.003269
340,51968.7,1.27335,1.39896,0.01556,0.99988,0.72903,0.60433,0.67575,0.4702,1.26604,1.28047,0.01971,0,0.00160975,0.00160975,0.00160975,0.000804875,0.0032195
341,52123.4,1.26525,1.38946,0.0155,1.0001,0.73434,0.60039,0.67606,0.47041,1.26562,1.281,0.01969,0,0.001585,0.001585,0.001585,0.0007925,0.00317
342,52277.6,1.26738,1.38696,0.01551,0.99996,0.73339,0.59913,0.67636,0.47075,1.26551,1.28091,0.0197,0,0.00156025,0.00156025,0.00156025,0.000780125,0.0031205
343,52430.4,1.26145,1.3799,0.01552,1.00005,0.73274,0.59906,0.67648,0.47086,1.26524,1.28116,0.01969,0,0.0015355,0.0015355,0.0015355,0.00076775,0.003071
344,52584,1.25894,1.38012,0.01544,1.00015,0.73201,0.60019,0.67669,0.47089,1.26508,1.28031,0.01968,0,0.00151075,0.00151075,0.00151075,0.000755375,0.0030215
345,52737.1,1.27447,1.3896,0.01563,0.99992,0.73211,0.60143,0.67683,0.47093,1.26548,1.27924,0.01969,0,0.001486,0.001486,0.001486,0.000743,0.002972
346,52890.3,1.264,1.37877,0.01549,0.99982,0.73409,0.60132,0.67668,0.47104,1.26528,1.27875,0.01968,0,0.00146125,0.00146125,0.00146125,0.000730625,0.0029225
347,53043.2,1.25662,1.37665,0.01551,1.00011,0.73854,0.59903,0.67678,0.47116,1.26541,1.27835,0.01968,0,0.0014365,0.0014365,0.0014365,0.00071825,0.002873
348,53196.5,1.27089,1.38765,0.01543,1.00007,0.7438,0.59486,0.67722,0.47164,1.26552,1.27769,0.01967,0,0.00141175,0.00141175,0.00141175,0.000705875,0.0028235
349,53349.5,1.26227,1.37448,0.01541,0.99995,0.74891,0.59388,0.67745,0.47197,1.266,1.27609,0.01969,0,0.001387,0.001387,0.001387,0.0006935,0.002774
350,53501.9,1.25811,1.37251,0.0154,0.99997,0.74986,0.59411,0.67729,0.47215,1.26577,1.27644,0.01969,0,0.00136225,0.00136225,0.00136225,0.000681125,0.0027245
351,53655.2,1.2703,1.37302,0.01543,1.00005,0.74734,0.59531,0.67751,0.47216,1.26645,1.27496,0.01971,0,0.0013375,0.0013375,0.0013375,0.00066875,0.002675
352,53812,1.2515,1.36769,0.01542,0.99997,0.74208,0.59859,0.67786,0.47236,1.26577,1.27536,0.0197,0,0.00131275,0.00131275,0.00131275,0.000656375,0.0026255
353,53968.8,1.25741,1.37336,0.01534,1.00005,0.75249,0.59369,0.67791,0.47252,1.26617,1.27432,0.0197,0,0.001288,0.001288,0.001288,0.000644,0.002576
354,54121.7,1.25664,1.37434,0.01539,0.99984,0.74901,0.59439,0.67798,0.47253,1.26633,1.27404,0.01971,0,0.00126325,0.00126325,0.00126325,0.000631625,0.0025265
355,54274,1.25682,1.36097,0.01532,1.00012,0.74467,0.59704,0.6778,0.47236,1.26675,1.27336,0.01972,0,0.0012385,0.0012385,0.0012385,0.00061925,0.002477
356,54427.9,1.25731,1.36217,0.01538,1.00005,0.74169,0.59806,0.67737,0.47196,1.26642,1.27385,0.01972,0,0.00121375,0.00121375,0.00121375,0.000606875,0.0024275
357,54580.5,1.25336,1.3543,0.01527,0.99998,0.74533,0.59783,0.67755,0.47207,1.26727,1.27259,0.01974,0,0.001189,0.001189,0.001189,0.0005945,0.002378
358,54733.4,1.25327,1.35236,0.01533,1.00006,0.74864,0.59752,0.67803,0.47227,1.26725,1.2725,0.01974,0,0.00116425,0.00116425,0.00116425,0.000582125,0.0023285
359,54887.7,1.25094,1.35678,0.01525,0.99986,0.74866,0.59684,0.67827,0.47247,1.26705,1.27182,0.01973,0,0.0011395,0.0011395,0.0011395,0.00056975,0.002279
360,55040.3,1.24535,1.35344,0.01518,1.00001,0.74872,0.59607,0.67814,0.47242,1.2669,1.2713,0.01973,0,0.00111475,0.00111475,0.00111475,0.000557375,0.0022295
361,55193.8,1.24554,1.35222,0.01518,1.00006,0.7472,0.59802,0.67802,0.47207,1.26718,1.2708,0.01974,0,0.00109,0.00109,0.00109,0.000545,0.00218
362,55347.7,1.25455,1.35462,0.01521,0.99995,0.74885,0.59779,0.67802,0.47206,1.26741,1.27038,0.01975,0,0.00106525,0.00106525,0.00106525,0.000532625,0.0021305
363,55500.8,1.25072,1.35319,0.01514,1.00005,0.74511,0.5986,0.67806,0.47216,1.26695,1.27127,0.01973,0,0.0010405,0.0010405,0.0010405,0.00052025,0.002081
364,55655,1.24382,1.34531,0.01513,0.99997,0.74313,0.60093,0.67815,0.47203,1.26709,1.27094,0.01973,0,0.00101575,0.00101575,0.00101575,0.000507875,0.0020315
365,55811.1,1.24552,1.34216,0.01514,1.00009,0.73829,0.60344,0.67834,0.47209,1.26646,1.27184,0.01971,0,0.000991,0.000991,0.000991,0.0004955,0.001982
366,55966.4,1.24432,1.34386,0.01521,0.99989,0.73874,0.60213,0.6783,0.47203,1.26596,1.27189,0.01971,0,0.00096625,0.00096625,0.00096625,0.000483125,0.0019325
367,56123,1.24659,1.33734,0.01507,1.00014,0.74258,0.60059,0.67856,0.47223,1.26555,1.27232,0.0197,0,0.0009415,0.0009415,0.0009415,0.00047075,0.001883
368,56278.4,1.24165,1.33408,0.01511,0.99997,0.7383,0.60338,0.67875,0.47258,1.26518,1.27235,0.01969,0,0.00091675,0.00091675,0.00091675,0.000458375,0.0018335
369,56435.7,1.23053,1.32993,0.01503,0.99998,0.73466,0.60525,0.67897,0.47263,1.2643,1.27285,0.01968,0,0.000892,0.000892,0.000892,0.000446,0.001784
370,56591.9,1.24043,1.33772,0.01513,0.9999,0.73239,0.60595,0.67915,0.47271,1.26451,1.27261,0.01968,0,0.00086725,0.00086725,0.00086725,0.000433625,0.0017345
371,56747,1.24419,1.33728,0.01507,0.9999,0.73427,0.60565,0.67945,0.47274,1.26463,1.27187,0.01969,0,0.0008425,0.0008425,0.0008425,0.00042125,0.001685
372,56904.2,1.23494,1.32407,0.01507,1.00005,0.73704,0.60614,0.67957,0.47289,1.26472,1.27125,0.01969,0,0.00081775,0.00081775,0.00081775,0.000408875,0.0016355
373,57059.3,1.24287,1.32639,0.01498,1.00009,0.73604,0.60704,0.6798,0.47307,1.26456,1.27056,0.01969,0,0.000793,0.000793,0.000793,0.0003965,0.001586
374,57215.8,1.24391,1.33225,0.01504,1.00001,0.73617,0.60743,0.68008,0.47338,1.26489,1.2696,0.01969,0,0.00076825,0.00076825,0.00076825,0.000384125,0.0015365
375,57372,1.23409,1.32997,0.01496,1.00007,0.73786,0.60539,0.68013,0.47345,1.26453,1.26947,0.01969,0,0.0007435,0.0007435,0.0007435,0.00037175,0.001487
376,57527.4,1.23928,1.3294,0.01512,0.99994,0.73645,0.6065,0.6801,0.47341,1.26458,1.26934,0.01969,0,0.00071875,0.00071875,0.00071875,0.000359375,0.0014375
377,57684.5,1.23024,1.32188,0.01493,1.00001,0.73643,0.60588,0.68016,0.47357,1.2648,1.26937,0.01969,0,0.000694,0.000694,0.000694,0.000347,0.001388
378,57842.6,1.23682,1.31693,0.01487,1,0.73683,0.60647,0.68014,0.47349,1.26471,1.26939,0.01969,0,0.00066925,0.00066925,0.00066925,0.000334625,0.0013385
379,58001,1.22984,1.31639,0.01493,0.99997,0.73451,0.60844,0.68043,0.47378,1.26494,1.26838,0.0197,0,0.0006445,0.0006445,0.0006445,0.00032225,0.001289
380,58156.4,1.23387,1.3202,0.01486,1.00011,0.7351,0.60907,0.68035,0.47371,1.26544,1.26751,0.0197,0,0.00061975,0.00061975,0.00061975,0.000309875,0.0012395
381,58312.9,1.22755,1.31683,0.01484,0.99988,0.73504,0.61034,0.68018,0.47375,1.26487,1.26799,0.01969,0,0.000595,0.000595,0.000595,0.0002975,0.00119
382,58471.5,1.23195,1.31812,0.01481,1.00004,0.7369,0.60916,0.68018,0.47378,1.26516,1.26749,0.01969,0,0.00057025,0.00057025,0.00057025,0.000285125,0.0011405
383,58629.5,1.23214,1.31202,0.01486,1.00001,0.73263,0.6113,0.68026,0.47392,1.26543,1.26656,0.01969,0,0.0005455,0.0005455,0.0005455,0.00027275,0.001091
384,58787.6,1.22428,1.31291,0.01489,0.99995,0.73443,0.61145,0.68015,0.47375,1.26463,1.2676,0.01967,0,0.00052075,0.00052075,0.00052075,0.000260375,0.0010415
385,58945.8,1.22745,1.3091,0.01482,1.00003,0.73229,0.61369,0.68033,0.47372,1.26483,1.26662,0.01967,0,0.000496,0.000496,0.000496,0.000248,0.000992
386,59104.2,1.22554,1.30495,0.0148,1.00001,0.73115,0.61412,0.68056,0.4738,1.26455,1.2664,0.01967,0,0.00047125,0.00047125,0.00047125,0.000235625,0.0009425
387,59262.4,1.23002,1.29938,0.01474,0.99996,0.73421,0.61244,0.68087,0.47402,1.26447,1.26612,0.01966,0,0.0004465,0.0004465,0.0004465,0.00022325,0.000893
388,59420.2,1.21592,1.29725,0.01473,0.99997,0.73331,0.61393,0.68098,0.47409,1.26406,1.26675,0.01965,0,0.00042175,0.00042175,0.00042175,0.000210875,0.0008435
389,59577.9,1.22484,1.29585,0.01473,1.00009,0.73326,0.61354,0.6808,0.47415,1.2639,1.26673,0.01964,0,0.000397,0.000397,0.000397,0.0001985,0.000794
390,59736.2,1.21946,1.30134,0.01484,1.00002,0.73413,0.61203,0.68063,0.47406,1.26391,1.26684,0.01964,0,0.00037225,0.00037225,0.00037225,0.000186125,0.0007445
391,59902.4,1.18764,1.06713,0.01651,1.00006,0.73327,0.61393,0.68051,0.47381,1.26429,1.26642,0.01965,0,0.0003475,0.0003475,0.0003475,0.00017375,0.000695
392,60061.3,1.15706,1.00817,0.01584,1.00007,0.73169,0.61386,0.6803,0.47374,1.26499,1.26579,0.01966,0,0.00032275,0.00032275,0.00032275,0.000161375,0.0006455
393,60219.7,1.14828,0.99281,0.0158,1.00006,0.73574,0.61226,0.68003,0.47365,1.26563,1.26492,0.01967,0,0.000298,0.000298,0.000298,0.000149,0.000596
394,60379.3,1.14674,0.991,0.01578,0.99986,0.73357,0.61406,0.68008,0.47364,1.26617,1.26407,0.01968,0,0.00027325,0.00027325,0.00027325,0.000136625,0.0005465
395,60539,1.13785,0.98671,0.01566,0.99998,0.73129,0.61519,0.68057,0.47414,1.26682,1.26323,0.01969,0,0.0002485,0.0002485,0.0002485,0.00012425,0.000497
396,60696.1,1.13822,0.98287,0.01552,1.00003,0.73206,0.6157,0.68065,0.4742,1.26727,1.26301,0.01971,0,0.00022375,0.00022375,0.00022375,0.000111875,0.0004475
397,60850.9,1.13789,0.97718,0.01561,1.00006,0.73266,0.61576,0.68087,0.47435,1.26748,1.26299,0.01971,0,0.000199,0.000199,0.000199,9.95e-05,0.000398
398,61006.8,1.13489,0.97204,0.01551,1.00003,0.73167,0.61623,0.68092,0.47421,1.26794,1.26235,0.01971,0,0.00017425,0.00017425,0.00017425,8.7125e-05,0.0003485
399,61159.8,1.13584,0.97023,0.01544,0.99984,0.73329,0.61625,0.68081,0.47435,1.26822,1.26234,0.01971,0,0.0001495,0.0001495,0.0001495,7.475e-05,0.000299
400,61312.9,1.13633,0.96968,0.01545,1.00015,0.7312,0.61668,0.68077,0.4744,1.26735,1.26396,0.01968,0,0.00012475,0.00012475,0.00012475,6.2375e-05,0.0002495
