epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,train/foundation_p3_loss,train/foundation_p4_loss,train/foundation_p5_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
177,36227.9,1.41813,1.70124,0.01812,0.99984,10.7703,0.67973,0.54873,0.6148,0.41382,1.33647,1.43474,0.0213,0,0,10.7703,0,10.7703,0,0.0622039,0.174594,2.70949,2.70949,0,1,11.4037,11.4172,9.49005,0.005644,0.005644,0.005644,0.002822,0.011288
178,36430.7,1.4209,1.69503,0.01807,1.00008,10.7387,0.68087,0.54998,0.61584,0.41465,1.33627,1.43191,0.02129,0,0,10.7387,0,10.7387,0,0.0620184,0.174141,2.70949,2.70949,0,1,11.3716,11.3736,9.4707,0.00561925,0.00561925,0.00561925,0.00280963,0.0112385
179,36635.1,1.41027,1.69054,0.01806,1.00001,10.7631,0.67405,0.55186,0.61601,0.41508,1.33506,1.43139,0.02125,0,0,10.7631,0,10.7631,0,0.0621658,0.175459,2.70949,2.70949,0,1,11.4084,11.402,9.47903,0.0055945,0.0055945,0.0055945,0.00279725,0.011189
180,36841.8,1.4079,1.69311,0.0181,0.99983,10.7236,0.67277,0.5518,0.6164,0.41552,1.33414,1.42981,0.02123,0,0,10.7236,0,10.7236,0,0.0619354,0.174586,2.70949,2.70949,0,1,11.3603,11.3776,9.43289,0.00556975,0.00556975,0.00556975,0.00278488,0.0111395
181,37047.6,1.40949,1.68972,0.01807,1.00005,10.7601,0.67595,0.55059,0.61701,0.41612,1.33377,1.42764,0.02121,0,0,10.76,0,10.76,0,0.0621412,0.175166,2.70949,2.70949,0,1,11.3755,11.4127,9.49196,0.005545,0.005545,0.005545,0.0027725,0.01109
182,37250.5,1.41404,1.69796,0.01808,1.0001,10.703,0.68031,0.55216,0.61764,0.41674,1.33345,1.42568,0.0212,0,0,10.703,0,10.703,0,0.0618138,0.173557,2.70949,2.70949,0,1,11.3267,11.3501,9.4323,0.00552025,0.00552025,0.00552025,0.00276012,0.0110405
183,37458.1,1.40944,1.68232,0.01812,0.99987,10.7327,0.68072,0.55159,0.61838,0.41747,1.33307,1.42408,0.02119,0,0,10.7327,0,10.7327,0,0.0619874,0.17503,2.70949,2.70949,0,1,11.3593,11.3745,9.46432,0.0054955,0.0054955,0.0054955,0.00274775,0.010991
184,37663.5,1.41139,1.68409,0.018,1.00005,10.7111,0.67912,0.55126,0.61879,0.41789,1.33242,1.42305,0.02118,0,0,10.7111,0,10.7111,0,0.0618634,0.174614,2.70949,2.70949,0,1,11.3576,11.3601,9.41564,0.00547075,0.00547075,0.00547075,0.00273537,0.0109415
185,37867.5,1.40047,1.67303,0.01798,0.99984,10.7107,0.67908,0.55226,0.61953,0.41868,1.33186,1.42098,0.02116,0,0,10.7107,0,10.7107,0,0.0618586,0.175378,2.70949,2.70949,0,1,11.3458,11.3537,9.4324,0.005446,0.005446,0.005446,0.002723,0.010892
186,38070.5,1.41063,1.67583,0.01802,1.0001,10.7173,0.68111,0.55134,0.62064,0.41948,1.33177,1.41847,0.02116,0,0,10.7173,0,10.7173,0,0.0618991,0.17515,2.70949,2.70949,0,1,11.3513,11.3622,9.43832,0.00542125,0.00542125,0.00542125,0.00271062,0.0108425
187,38274.6,1.4145,1.68528,0.01809,1.00008,10.6768,0.68168,0.55273,0.62155,0.41995,1.33052,1.41857,0.02112,0,0,10.6768,0,10.6768,0,0.0616624,0.173665,2.70949,2.70949,0,1,11.2934,11.3214,9.41556,0.0053965,0.0053965,0.0053965,0.00269825,0.010793
188,38479.3,1.40725,1.67854,0.01805,0.99977,10.7047,0.68602,0.55082,0.62191,0.42043,1.33038,1.41708,0.02112,0,0,10.7047,0,10.7047,0,0.06182,0.174822,2.70949,2.70949,0,1,11.3356,11.3373,9.44115,0.00537175,0.00537175,0.00537175,0.00268587,0.0107435
189,38683.8,1.40268,1.67987,0.01797,0.99998,10.6602,0.688,0.55117,0.62242,0.42092,1.32953,1.41559,0.0211,0,0,10.6602,0,10.6602,0,0.06157,0.174219,2.70949,2.70949,0,1,11.2999,11.2937,9.387,0.005347,0.005347,0.005347,0.0026735,0.010694
190,38887.9,1.40544,1.67257,0.01802,1.00006,10.6884,0.68094,0.55576,0.62279,0.42142,1.32918,1.41336,0.02109,0,0,10.6884,0,10.6884,0,0.0617299,0.175111,2.70949,2.70949,0,1,11.3201,11.3256,9.41936,0.00532225,0.00532225,0.00532225,0.00266113,0.0106445
191,39090.8,1.40696,1.66716,0.01793,1.00007,10.722,0.68121,0.55559,0.62301,0.42178,1.32797,1.41278,0.02107,0,0,10.722,0,10.722,0,0.0619225,0.17563,2.70949,2.70949,0,1,11.3556,11.3803,9.43023,0.0052975,0.0052975,0.0052975,0.00264875,0.010595
192,39295.2,1.4067,1.66547,0.01798,0.99987,10.6518,0.67899,0.5584,0.62364,0.42223,1.32711,1.41196,0.02105,0,0,10.6518,0,10.6518,0,0.0615139,0.17457,2.70949,2.70949,0,1,11.2689,11.2927,9.39378,0.00527275,0.00527275,0.00527275,0.00263637,0.0105455
193,39500.3,1.40439,1.66588,0.01796,0.99994,10.7235,0.68157,0.55746,0.62387,0.42226,1.32746,1.40939,0.02106,0,0,10.7235,0,10.7235,0,0.0619351,0.175801,2.70949,2.70949,0,1,11.371,11.3638,9.43554,0.005248,0.005248,0.005248,0.002624,0.010496
194,39705.1,1.40078,1.66625,0.018,1.00003,10.6568,0.68255,0.55916,0.62475,0.42276,1.32664,1.40895,0.02105,0,0,10.6568,0,10.6568,0,0.0615607,0.174734,2.70949,2.70949,0,1,11.2838,11.2939,9.39267,0.00522325,0.00522325,0.00522325,0.00261163,0.0104465
195,39908.5,1.40986,1.66596,0.01804,0.99994,10.6659,0.68324,0.55919,0.62647,0.42368,1.32587,1.40729,0.02103,0,0,10.6659,0,10.6659,0,0.0615986,0.174393,2.70949,2.70949,0,1,11.2893,11.3176,9.39083,0.0051985,0.0051985,0.0051985,0.00259925,0.010397
196,40112.4,1.40745,1.66817,0.01783,1.00009,10.6311,0.68386,0.5588,0.62704,0.42406,1.3248,1.40656,0.021,0,0,10.6311,0,10.6311,0,0.0613946,0.173873,2.70949,2.70949,0,1,11.2521,11.2763,9.36473,0.00517375,0.00517375,0.00517375,0.00258687,0.0103475
197,40316.2,1.39465,1.65982,0.01791,1.00006,10.6427,0.68492,0.55892,0.62779,0.42483,1.32382,1.40552,0.02097,0,0,10.6427,0,10.6427,0,0.0614646,0.175095,2.70949,2.70949,0,1,11.2666,11.2889,9.37255,0.005149,0.005149,0.005149,0.0025745,0.010298
198,40521.1,1.40272,1.65932,0.01786,0.99979,10.6333,0.68243,0.56141,0.62819,0.42517,1.32345,1.40337,0.02096,0,0,10.6333,0,10.6333,0,0.0614121,0.174662,2.70949,2.70949,0,1,11.2657,11.2733,9.36089,0.00512425,0.00512425,0.00512425,0.00256213,0.0102485
199,40726.2,1.39826,1.65382,0.01778,1.00009,10.6153,0.68033,0.56314,0.62891,0.4255,1.32307,1.40151,0.02095,0,0,10.6153,0,10.6153,0,0.0613089,0.174704,2.70949,2.70949,0,1,11.2393,11.2507,9.35593,0.0050995,0.0050995,0.0050995,0.00254975,0.010199
200,40929.3,1.40227,1.65992,0.01792,0.99994,10.6896,0.68295,0.56321,0.6297,0.42602,1.32311,1.39921,0.02094,0,0,10.6896,0,10.6896,0,0.0617369,0.175604,2.70949,2.70949,0,1,11.3135,11.3505,9.40488,0.00507475,0.00507475,0.00507475,0.00253737,0.0101495
201,41134.5,1.40443,1.65096,0.01789,1.00005,10.6286,0.68037,0.56494,0.62999,0.4267,1.32161,1.39876,0.02091,0,0,10.6286,0,10.6286,0,0.0613834,0.174778,2.70949,2.70949,0,1,11.2539,11.2624,9.3696,0.00505,0.00505,0.00505,0.002525,0.0101
202,41338.7,1.39319,1.64667,0.01785,1.00007,10.6062,0.68317,0.56265,0.63038,0.42704,1.32093,1.39778,0.0209,0,0,10.6062,0,10.6062,0,0.0612566,0.174899,2.70949,2.70949,0,1,11.2249,11.2459,9.34777,0.00502525,0.00502525,0.00502525,0.00251263,0.0100505
203,41543.7,1.39712,1.65643,0.01784,0.99986,10.609,0.68197,0.56261,0.63051,0.42751,1.32038,1.39668,0.02088,0,0,10.609,0,10.609,0,0.0612743,0.174374,2.70949,2.70949,0,1,11.2218,11.2482,9.35701,0.0050005,0.0050005,0.0050005,0.00250025,0.010001
204,41746.6,1.38881,1.64831,0.01775,1.00004,10.5983,0.68317,0.56374,0.63096,0.42801,1.3196,1.39543,0.02086,0,0,10.5983,0,10.5983,0,0.0612126,0.17491,2.70949,2.70949,0,1,11.2173,11.2251,9.35265,0.00497575,0.00497575,0.00497575,0.00248788,0.0099515
205,41949.4,1.39883,1.65358,0.01781,1.00001,10.5904,0.68333,0.5643,0.63142,0.42862,1.31894,1.39448,0.02084,0,0,10.5904,0,10.5904,0,0.0611647,0.174066,2.70949,2.70949,0,1,11.2054,11.2235,9.34215,0.004951,0.004951,0.004951,0.0024755,0.009902
206,42152.8,1.39255,1.64837,0.0177,0.99991,10.6099,0.69158,0.56059,0.6323,0.42925,1.31769,1.39372,0.02081,0,0,10.6099,0,10.6099,0,0.0612772,0.174986,2.70949,2.70949,0,1,11.2318,11.2687,9.32932,0.00492625,0.00492625,0.00492625,0.00246313,0.0098525
207,42357.8,1.40339,1.64909,0.01788,0.99997,10.6086,0.69074,0.56215,0.63289,0.42975,1.31681,1.39201,0.02079,0,0,10.6086,0,10.6086,0,0.0612685,0.174231,2.70949,2.70949,0,1,11.2133,11.2595,9.35303,0.0049015,0.0049015,0.0049015,0.00245075,0.009803
208,42564.8,1.39066,1.63691,0.01775,1.0001,10.5686,0.68607,0.56638,0.6338,0.4306,1.31682,1.38978,0.02079,0,0,10.5686,0,10.5686,0,0.0610399,0.174783,2.70949,2.70949,0,1,11.1795,11.2124,9.31409,0.00487675,0.00487675,0.00487675,0.00243838,0.0097535
209,42771.5,1.39199,1.6323,0.01773,0.99998,10.6009,0.69182,0.56337,0.63453,0.43139,1.31609,1.38808,0.02078,0,0,10.6009,0,10.6009,0,0.0612261,0.175583,2.70949,2.70949,0,1,11.2106,11.2522,9.33982,0.004852,0.004852,0.004852,0.002426,0.009704
210,42977.5,1.39502,1.64487,0.01775,0.99997,10.586,0.69311,0.56248,0.63517,0.43198,1.31534,1.3874,0.02075,0,0,10.586,0,10.586,0,0.0611406,0.174326,2.70949,2.70949,0,1,11.1881,11.2336,9.33627,0.00482725,0.00482725,0.00482725,0.00241362,0.0096545
211,43183.7,1.38831,1.63532,0.01771,1.00009,10.5549,0.69824,0.56123,0.63539,0.43219,1.31524,1.38553,0.02075,0,0,10.5549,0,10.5549,0,0.0609588,0.17452,2.70949,2.70949,0,1,11.1571,11.1926,9.31488,0.0048025,0.0048025,0.0048025,0.00240125,0.009605
212,43390.1,1.39601,1.63371,0.01774,0.99992,10.5305,0.69845,0.56111,0.63579,0.43267,1.31495,1.38436,0.02074,0,0,10.5305,0,10.5305,0,0.0608195,0.173895,2.70949,2.70949,0,1,11.1197,11.1818,9.28997,0.00477775,0.00477775,0.00477775,0.00238888,0.0095555
213,43597.4,1.3986,1.63474,0.01768,1.00004,10.5867,0.69524,0.56359,0.63634,0.43331,1.31426,1.38318,0.02072,0,0,10.5867,0,10.5867,0,0.0611585,0.174787,2.70949,2.70949,0,1,11.2011,11.2189,9.34005,0.004753,0.004753,0.004753,0.0023765,0.009506
214,43805.1,1.38815,1.63634,0.01771,0.9998,10.5333,0.69624,0.56366,0.63704,0.43399,1.31387,1.38165,0.02072,0,0,10.5333,0,10.5333,0,0.0608358,0.17418,2.70949,2.70949,0,1,11.1599,11.1691,9.27085,0.00472825,0.00472825,0.00472825,0.00236413,0.0094565
215,44014,1.38589,1.6286,0.01759,1.00007,10.5114,0.6958,0.56465,0.63733,0.43448,1.3132,1.38051,0.0207,0,0,10.5114,0,10.5114,0,0.0607053,0.174448,2.70949,2.70949,0,1,11.1264,11.1507,9.25722,0.0047035,0.0047035,0.0047035,0.00235175,0.009407
216,44221.8,1.38668,1.62861,0.01782,1.00009,10.5312,0.70025,0.56389,0.63767,0.43495,1.3129,1.37923,0.0207,0,0,10.5312,0,10.5312,0,0.0608233,0.174481,2.70949,2.70949,0,1,11.1548,11.1708,9.268,0.00467875,0.00467875,0.00467875,0.00233938,0.0093575
217,44429.3,1.39593,1.63705,0.01772,0.99999,10.5208,0.70231,0.5652,0.63808,0.43524,1.31178,1.37898,0.02068,0,0,10.5208,0,10.5208,0,0.0607651,0.17352,2.70949,2.70949,0,1,11.1302,11.153,9.27909,0.004654,0.004654,0.004654,0.002327,0.009308
218,44635.1,1.38467,1.63545,0.01764,1.00003,10.5318,0.70313,0.56623,0.63863,0.43562,1.31124,1.37754,0.02067,0,0,10.5318,0,10.5318,0,0.0608276,0.174414,2.70949,2.70949,0,1,11.155,11.1569,9.28339,0.00462925,0.00462925,0.00462925,0.00231463,0.0092585
219,44837.8,1.38557,1.61883,0.01761,0.99988,10.5413,0.70138,0.56688,0.63943,0.43625,1.31063,1.37598,0.02066,0,0,10.5413,0,10.5413,0,0.0608788,0.17534,2.70949,2.70949,0,1,11.1699,11.1834,9.27067,0.0046045,0.0046045,0.0046045,0.00230225,0.009209
220,45043.6,1.37922,1.61482,0.01763,1.00013,10.5105,0.70335,0.56709,0.64059,0.43685,1.3106,1.37358,0.02066,0,0,10.5105,0,10.5105,0,0.0607042,0.175163,2.70949,2.70949,0,1,11.1284,11.1307,9.27245,0.00457975,0.00457975,0.00457975,0.00228988,0.0091595
221,45248.1,1.38376,1.62051,0.01753,0.99985,10.4778,0.7052,0.56671,0.64113,0.43753,1.31012,1.37249,0.02065,0,0,10.4778,0,10.4778,0,0.060516,0.17411,2.70949,2.70949,0,1,11.0997,11.1083,9.22524,0.004555,0.004555,0.004555,0.0022775,0.00911
222,45452.5,1.39052,1.6277,0.01756,1.00001,10.4952,0.70831,0.56686,0.64155,0.43765,1.3098,1.37107,0.02065,0,0,10.4952,0,10.4952,0,0.0606155,0.173549,2.70949,2.70949,0,1,11.1101,11.1306,9.245,0.00453025,0.00453025,0.00453025,0.00226513,0.0090605
223,45656.2,1.38232,1.6139,0.01751,1.00002,10.478,0.70674,0.5685,0.64204,0.43781,1.30937,1.37,0.02064,0,0,10.478,0,10.478,0,0.0605137,0.17452,2.70949,2.70949,0,1,11.0838,11.1129,9.23727,0.0045055,0.0045055,0.0045055,0.00225275,0.009011
224,45859.8,1.38965,1.60976,0.0175,1.00001,10.4529,0.70876,0.56744,0.64249,0.43831,1.30972,1.36797,0.02064,0,0,10.4529,0,10.4529,0,0.0603697,0.173926,2.70949,2.70949,0,1,11.0533,11.0919,9.21348,0.00448075,0.00448075,0.00448075,0.00224038,0.0089615
225,46063.7,1.37082,1.61551,0.01739,0.99983,10.4732,0.70815,0.56823,0.64324,0.43883,1.3095,1.36623,0.02064,0,0,10.4732,0,10.4732,0,0.0604902,0.174868,2.70949,2.70949,0,1,11.1021,11.0829,9.23455,0.004456,0.004456,0.004456,0.002228,0.008912
226,46268.4,1.38796,1.61757,0.01761,1.00008,10.4507,0.70903,0.56768,0.64364,0.43909,1.30977,1.36413,0.02064,0,0,10.4507,0,10.4507,0,0.0603551,0.173321,2.70949,2.70949,0,1,11.056,11.0804,9.2157,0.00443125,0.00443125,0.00443125,0.00221563,0.0088625
227,46473.1,1.38423,1.60966,0.01755,1.00008,10.4576,0.70983,0.56838,0.64377,0.43943,1.3092,1.36346,0.02063,0,0,10.4576,0,10.4576,0,0.0603972,0.1741,2.70949,2.70949,0,1,11.0733,11.0873,9.21227,0.0044065,0.0044065,0.0044065,0.00220325,0.008813
228,46679.5,1.37515,1.60208,0.01754,1.00003,10.4689,0.70263,0.57224,0.64408,0.43991,1.30969,1.36135,0.02064,0,0,10.4689,0,10.4689,0,0.0604617,0.175037,2.70949,2.70949,0,1,11.08,11.1053,9.22139,0.00438175,0.00438175,0.00438175,0.00219088,0.0087635
229,46884.3,1.37739,1.61134,0.01745,0.99997,10.4353,0.70698,0.57084,0.64482,0.44025,1.30894,1.36099,0.02062,0,0,10.4353,0,10.4353,0,0.0602674,0.173826,2.70949,2.70949,0,1,11.0425,11.0678,9.19558,0.004357,0.004357,0.004357,0.0021785,0.008714
230,47085.5,1.38318,1.61008,0.01747,1.00001,10.456,0.70785,0.57024,0.64523,0.44064,1.30796,1.36116,0.0206,0,0,10.456,0,10.456,0,0.0603847,0.173829,2.70949,2.70949,0,1,11.0607,11.1012,9.20597,0.00433225,0.00433225,0.00433225,0.00216613,0.0086645
231,47289.3,1.37546,1.60548,0.01745,0.99993,10.4209,0.70616,0.57328,0.64584,0.44135,1.30809,1.36011,0.0206,0,0,10.4209,0,10.4209,0,0.0601881,0.173872,2.70949,2.70949,0,1,11.0158,11.0697,9.17705,0.0043075,0.0043075,0.0043075,0.00215375,0.008615
232,47494.5,1.37864,1.60297,0.01744,0.99997,10.4168,0.70923,0.57257,0.64597,0.44137,1.30808,1.35884,0.0206,0,0,10.4168,0,10.4168,0,0.0601575,0.173805,2.70949,2.70949,0,1,11.0153,11.0566,9.17862,0.00428275,0.00428275,0.00428275,0.00214138,0.0085655
233,47699.8,1.36962,1.60058,0.01749,0.99999,10.4606,0.70775,0.57247,0.64606,0.4418,1.30764,1.35772,0.02059,0,0,10.4606,0,10.4606,0,0.0604127,0.175199,2.70949,2.70949,0,1,11.0664,11.0935,9.22186,0.004258,0.004258,0.004258,0.002129,0.008516
234,47904.6,1.37629,1.60115,0.01738,1.00001,10.3809,0.70466,0.57314,0.64652,0.4419,1.30754,1.35651,0.02058,0,0,10.3809,0,10.3809,0,0.0599515,0.173192,2.70949,2.70949,0,1,10.9787,11.0134,9.1507,0.00423325,0.00423325,0.00423325,0.00211663,0.0084665
235,48109.4,1.3709,1.60362,0.01745,1.00012,10.4165,0.70881,0.57246,0.64685,0.4425,1.30715,1.3555,0.02057,0,0,10.4165,0,10.4165,0,0.0601563,0.174068,2.70949,2.70949,0,1,11.0103,11.0498,9.18928,0.0042085,0.0042085,0.0042085,0.00210425,0.008417
236,48312.7,1.36636,1.59948,0.01732,0.99992,10.3765,0.70839,0.57363,0.64741,0.44294,1.30586,1.35568,0.02055,0,0,10.3765,0,10.3765,0,0.0599278,0.174004,2.70949,2.70949,0,1,10.9768,11.0025,9.15023,0.00418375,0.00418375,0.00418375,0.00209187,0.0083675
237,48516.6,1.37062,1.59396,0.01731,1,10.3676,0.71161,0.57321,0.64774,0.44348,1.30548,1.35469,0.02055,0,0,10.3676,0,10.3676,0,0.0598766,0.173706,2.70949,2.70949,0,1,10.9625,10.9935,9.14677,0.004159,0.004159,0.004159,0.0020795,0.008318
238,48721.3,1.36235,1.58629,0.01725,1,10.3726,0.71081,0.57374,0.64825,0.44396,1.30457,1.35483,0.02053,0,0,10.3726,0,10.3726,0,0.0599088,0.174725,2.70949,2.70949,0,1,10.9661,11.0064,9.14545,0.00413425,0.00413425,0.00413425,0.00206712,0.0082685
239,48925.5,1.37395,1.59931,0.01744,0.99994,10.3882,0.71162,0.57326,0.64805,0.44392,1.30422,1.35419,0.02052,0,0,10.3882,0,10.3882,0,0.0599945,0.173397,2.70949,2.70949,0,1,10.9892,11.0279,9.14744,0.0041095,0.0041095,0.0041095,0.00205475,0.008219
240,49131.1,1.37236,1.59272,0.01723,1.00008,10.3721,0.71355,0.57404,0.64801,0.44417,1.30372,1.35305,0.02052,0,0,10.3721,0,10.3721,0,0.0599054,0.173837,2.70949,2.70949,0,1,10.9733,11.0034,9.13969,0.00408475,0.00408475,0.00408475,0.00204237,0.0081695
241,49335.3,1.36631,1.5902,0.01723,0.99989,10.3806,0.71649,0.57461,0.64862,0.44471,1.30338,1.35148,0.02051,0,0,10.3806,0,10.3806,0,0.0599511,0.174323,2.70949,2.70949,0,1,10.9913,11.003,9.14744,0.00406,0.00406,0.00406,0.00203,0.00812
242,49538,1.3689,1.59466,0.01727,1.00005,10.3516,0.72109,0.57144,0.64897,0.44499,1.30218,1.3512,0.02048,0,0,10.3516,0,10.3516,0,0.0597836,0.173327,2.70949,2.70949,0,1,10.9596,10.9715,9.12369,0.00403525,0.00403525,0.00403525,0.00201762,0.0080705
243,49741.6,1.36739,1.58634,0.01732,0.99991,10.36,0.71911,0.57217,0.64932,0.4451,1.30097,1.35165,0.02044,0,0,10.36,0,10.36,0,0.0598404,0.173906,2.70949,2.70949,0,1,10.9439,10.9912,9.14494,0.0040105,0.0040105,0.0040105,0.00200525,0.008021
244,49944.8,1.36896,1.58763,0.01738,1.0002,10.3483,0.72173,0.57081,0.64995,0.4456,1.30015,1.35053,0.02042,0,0,10.3483,0,10.3483,0,0.059765,0.173538,2.70949,2.70949,0,1,10.9518,10.9735,9.11967,0.00398575,0.00398575,0.00398575,0.00199287,0.0079715
245,50147.8,1.36497,1.58439,0.01726,0.99992,10.3702,0.71654,0.57344,0.65035,0.44589,1.29957,1.3498,0.02042,0,0,10.3702,0,10.3702,0,0.0598925,0.174258,2.70949,2.70949,0,1,10.9809,11,9.12963,0.003961,0.003961,0.003961,0.0019805,0.007922
246,50351,1.36596,1.58939,0.01723,0.99998,10.3475,0.71432,0.57541,0.65044,0.44588,1.2992,1.34869,0.02041,0,0,10.3475,0,10.3475,0,0.0597624,0.17376,2.70949,2.70949,0,1,10.9384,10.9706,9.13362,0.00393625,0.00393625,0.00393625,0.00196812,0.0078725
247,50554.5,1.36493,1.58224,0.0172,1.00005,10.334,0.70823,0.57931,0.65049,0.44617,1.29925,1.34752,0.02042,0,0,10.334,0,10.334,0,0.0596815,0.173665,2.70949,2.70949,0,1,10.9367,10.962,9.10326,0.0039115,0.0039115,0.0039115,0.00195575,0.007823
248,50758.6,1.3682,1.58756,0.01725,0.99989,10.3398,0.71344,0.57782,0.65116,0.447,1.29927,1.34596,0.02042,0,0,10.3398,0,10.3398,0,0.0597156,0.17327,2.70949,2.70949,0,1,10.9443,10.9655,9.10969,0.00388675,0.00388675,0.00388675,0.00194337,0.0077735
249,50961.5,1.35962,1.57424,0.01721,1.00015,10.3259,0.71245,0.57816,0.65155,0.44739,1.29888,1.34502,0.02041,0,0,10.3259,0,10.3259,0,0.0596373,0.174303,2.70949,2.70949,0,1,10.9151,10.95,9.1127,0.003862,0.003862,0.003862,0.001931,0.007724
250,51164.7,1.35617,1.57089,0.01715,0.99998,10.2977,0.71214,0.57942,0.6519,0.44754,1.29902,1.34351,0.02041,0,0,10.2977,0,10.2977,0,0.0594775,0.17406,2.70949,2.70949,0,1,10.8916,10.9233,9.07819,0.00383725,0.00383725,0.00383725,0.00191862,0.0076745
251,51368.1,1.36478,1.57344,0.01716,1.00017,10.3041,0.71504,0.57788,0.65271,0.44818,1.29806,1.3425,0.02039,0,0,10.304,0,10.304,0,0.0595087,0.173374,2.70949,2.70949,0,1,10.9139,10.9258,9.07248,0.0038125,0.0038125,0.0038125,0.00190625,0.007625
252,51574.2,1.35872,1.56991,0.01717,0.99986,10.2971,0.71815,0.57727,0.65325,0.4488,1.29707,1.34197,0.02037,0,0,10.2971,0,10.2971,0,0.0594691,0.17372,2.70949,2.70949,0,1,10.8963,10.9186,9.07635,0.00378775,0.00378775,0.00378775,0.00189388,0.0075755
253,51776.7,1.35928,1.56914,0.0171,0.9999,10.2886,0.71473,0.57909,0.65346,0.44895,1.29725,1.34095,0.02038,0,0,10.2885,0,10.2885,0,0.0594229,0.173669,2.70949,2.70949,0,1,10.8818,10.9192,9.06463,0.003763,0.003763,0.003763,0.0018815,0.007526
254,51980.4,1.36424,1.56789,0.0171,1.00015,10.2846,0.71722,0.57733,0.65394,0.44927,1.29656,1.34011,0.02037,0,0,10.2846,0,10.2846,0,0.0593962,0.173321,2.70949,2.70949,0,1,10.8853,10.912,9.05659,0.00373825,0.00373825,0.00373825,0.00186913,0.0074765
255,52183.4,1.36137,1.56401,0.01723,0.9998,10.2716,0.71783,0.57888,0.65466,0.44989,1.29704,1.33815,0.02038,0,0,10.2716,0,10.2716,0,0.0593206,0.173365,2.70949,2.70949,0,1,10.8558,10.9073,9.05167,0.0037135,0.0037135,0.0037135,0.00185675,0.007427
256,52387.7,1.35771,1.55901,0.01714,0.99997,10.2894,0.71977,0.57787,0.65491,0.45031,1.29787,1.33567,0.02039,0,0,10.2894,0,10.2894,0,0.059426,0.174305,2.70949,2.70949,0,1,10.8866,10.921,9.06064,0.00368875,0.00368875,0.00368875,0.00184438,0.0073775
257,52590.7,1.36126,1.55739,0.01709,1.00015,10.2685,0.71823,0.58017,0.65561,0.45083,1.29687,1.33551,0.02037,0,0,10.2685,0,10.2685,0,0.0593042,0.173613,2.70949,2.70949,0,1,10.8527,10.8878,9.06504,0.003664,0.003664,0.003664,0.001832,0.007328
258,52792.4,1.35441,1.55685,0.01713,1.00002,10.2539,0.71678,0.58203,0.65558,0.45098,1.29662,1.33449,0.02036,0,0,10.2539,0,10.2539,0,0.0592221,0.173567,2.70949,2.70949,0,1,10.8428,10.8883,9.03058,0.00363925,0.00363925,0.00363925,0.00181963,0.0072785
259,52989.7,1.35628,1.55801,0.01704,1.00001,10.2637,0.71895,0.58187,0.65616,0.45143,1.29609,1.33323,0.02035,0,0,10.2637,0,10.2637,0,0.0592827,0.17353,2.70949,2.70949,0,1,10.858,10.8958,9.03742,0.0036145,0.0036145,0.0036145,0.00180725,0.007229
260,53191.8,1.35831,1.56656,0.01722,0.99996,10.2919,0.71471,0.58509,0.65682,0.45197,1.29599,1.33146,0.02035,0,0,10.2919,0,10.2919,0,0.05944,0.173454,2.70949,2.70949,0,1,10.8817,10.9175,9.07654,0.00358975,0.00358975,0.00358975,0.00179488,0.0071795
261,53394,1.35232,1.56094,0.0171,1.00006,10.2463,0.71485,0.5854,0.65744,0.45207,1.2952,1.33119,0.02033,0,0,10.2463,0,10.2463,0,0.0591775,0.173424,2.70949,2.70949,0,1,10.8291,10.8656,9.04422,0.003565,0.003565,0.003565,0.0017825,0.00713
262,53595.6,1.36541,1.5632,0.01695,0.99997,10.2549,0.71599,0.58642,0.65791,0.4523,1.29521,1.32985,0.02033,0,0,10.2549,0,10.2549,0,0.0592267,0.172627,2.70949,2.70949,0,1,10.8511,10.8886,9.02499,0.00354025,0.00354025,0.00354025,0.00177013,0.0070805
263,53798.6,1.35278,1.55874,0.01694,0.99992,10.2224,0.71715,0.58636,0.65835,0.45254,1.29504,1.32919,0.02033,0,0,10.2224,0,10.2224,0,0.059041,0.172984,2.70949,2.70949,0,1,10.8152,10.8613,8.99062,0.0035155,0.0035155,0.0035155,0.00175775,0.007031
264,54002.5,1.34918,1.55872,0.01698,1.00005,10.2327,0.72096,0.58499,0.6585,0.45262,1.29476,1.32816,0.02032,0,0,10.2327,0,10.2327,0,0.0591008,0.173367,2.70949,2.70949,0,1,10.814,10.8614,9.02286,0.00349075,0.00349075,0.00349075,0.00174538,0.0069815
265,54205.4,1.3521,1.54188,0.01696,0.99983,10.263,0.71995,0.58488,0.65873,0.45306,1.29476,1.32767,0.02032,0,0,10.263,0,10.263,0,0.0592733,0.174668,2.70949,2.70949,0,1,10.8753,10.8934,9.02043,0.003466,0.003466,0.003466,0.001733,0.006932
