epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
296,54151.9,1.31194,1.48379,0.01641,0.99991,12.2499,0.7356,0.58699,0.66847,0.46586,1.27253,1.28758,0.01979,0,0,12.2499,0,12.2499,0,0.0573471,0.213587,3.34277,3.34277,0,1,0.00269875,0.00269875,0.00269875,0.00134937,0.0053975
297,54337.4,1.31618,1.48334,0.01644,1.00009,12.2127,0.73676,0.5868,0.66884,0.46618,1.27263,1.2864,0.01979,0,0,12.2126,0,12.2126,0,0.0571668,0.212609,3.34277,3.34277,0,1,0.002674,0.002674,0.002674,0.001337,0.005348
298,54522.8,1.31398,1.49395,0.01639,1,12.2229,0.73428,0.58824,0.66933,0.46659,1.27229,1.28615,0.01978,0,0,12.2229,0,12.2229,0,0.0572215,0.212209,3.34277,3.34277,0,1,0.00264925,0.00264925,0.00264925,0.00132462,0.0052985
299,54709.8,1.31789,1.49025,0.01641,1.00013,12.2066,0.73927,0.58819,0.66969,0.46685,1.27161,1.28591,0.01977,0,0,12.2066,0,12.2066,0,0.0571392,0.211747,3.34277,3.34277,0,1,0.0026245,0.0026245,0.0026245,0.00131225,0.005249
300,54896.3,1.31729,1.4918,0.01635,0.99977,12.1715,0.74076,0.58649,0.6696,0.4671,1.27163,1.28526,0.01976,0,0,12.1715,0,12.1715,0,0.0569811,0.210998,3.34277,3.34277,0,1,0.00259975,0.00259975,0.00259975,0.00129987,0.0051995
301,55082.9,1.31181,1.49146,0.01627,1.00002,12.1812,0.74038,0.58466,0.66944,0.46713,1.2718,1.28441,0.01975,0,0,12.1812,0,12.1812,0,0.0570227,0.211686,3.34277,3.34277,0,1,0.002575,0.002575,0.002575,0.0012875,0.00515
302,55269.6,1.31048,1.4775,0.01631,0.99994,12.1802,0.73709,0.58847,0.66957,0.46747,1.27168,1.2837,0.01975,0,0,12.1802,0,12.1802,0,0.0570168,0.212447,3.34277,3.34277,0,1,0.00255025,0.00255025,0.00255025,0.00127513,0.0051005
303,55455.9,1.31465,1.48627,0.0163,1.00001,12.1839,0.74149,0.58538,0.66982,0.46762,1.27177,1.28339,0.01974,0,0,12.1839,0,12.1839,0,0.057038,0.211642,3.34277,3.34277,0,1,0.0025255,0.0025255,0.0025255,0.00126275,0.005051
304,55641.5,1.30922,1.48911,0.01633,1.00009,12.2017,0.74299,0.58588,0.67052,0.46791,1.27119,1.28335,0.01974,0,0,12.2017,0,12.2017,0,0.0571196,0.21213,3.34277,3.34277,0,1,0.00250075,0.00250075,0.00250075,0.00125038,0.0050015
305,55826.3,1.30913,1.47654,0.01626,0.99997,12.1697,0.74202,0.58688,0.67019,0.46795,1.27054,1.28388,0.01971,0,0,12.1697,0,12.1697,0,0.056971,0.212281,3.34277,3.34277,0,1,0.002476,0.002476,0.002476,0.001238,0.004952
306,56011.6,1.30868,1.4706,0.01636,1.00003,12.1868,0.74291,0.5862,0.67053,0.46809,1.27084,1.28298,0.01972,0,0,12.1868,0,12.1868,0,0.0570502,0.21307,3.34277,3.34277,0,1,0.00245125,0.00245125,0.00245125,0.00122563,0.0049025
307,56197.3,1.3091,1.4743,0.01627,0.99993,12.1005,0.74475,0.58621,0.67062,0.46813,1.27033,1.28272,0.0197,0,0,12.1005,0,12.1005,0,0.0566467,0.21112,3.34277,3.34277,0,1,0.0024265,0.0024265,0.0024265,0.00121325,0.004853
308,56385.2,1.31166,1.48307,0.01622,1.00002,12.136,0.74277,0.58672,0.67075,0.46829,1.26986,1.28219,0.01969,0,0,12.136,0,12.136,0,0.0568111,0.210919,3.34277,3.34277,0,1,0.00240175,0.00240175,0.00240175,0.00120088,0.0048035
309,56572,1.29841,1.4641,0.01611,1.00008,12.1225,0.74387,0.5861,0.67096,0.46851,1.26996,1.28134,0.0197,0,0,12.1225,0,12.1225,0,0.0567488,0.213098,3.34277,3.34277,0,1,0.002377,0.002377,0.002377,0.0011885,0.004754
310,56756.1,1.29997,1.4674,0.01616,0.99991,12.1202,0.74374,0.58628,0.67128,0.46867,1.26944,1.28143,0.01968,0,0,12.1202,0,12.1202,0,0.0567386,0.212544,3.34277,3.34277,0,1,0.00235225,0.00235225,0.00235225,0.00117613,0.0047045
311,56943.3,1.3084,1.47532,0.01634,1.00003,12.1228,0.7447,0.58682,0.67138,0.46886,1.2699,1.28005,0.01969,0,0,12.1228,0,12.1228,0,0.0567478,0.211196,3.34277,3.34277,0,1,0.0023275,0.0023275,0.0023275,0.00116375,0.004655
312,57129.7,1.30332,1.46555,0.01617,1.00007,12.1093,0.74357,0.5875,0.67165,0.46909,1.26941,1.27951,0.01968,0,0,12.1093,0,12.1093,0,0.0566839,0.212097,3.34277,3.34277,0,1,0.00230275,0.00230275,0.00230275,0.00115138,0.0046055
313,57319.3,1.29367,1.46195,0.01611,1.00009,12.1221,0.74094,0.59047,0.67205,0.46936,1.26953,1.27865,0.01968,0,0,12.1221,0,12.1221,0,0.0567488,0.213196,3.34277,3.34277,0,1,0.002278,0.002278,0.002278,0.001139,0.004556
314,57506.8,1.30852,1.45827,0.01639,0.99988,12.0986,0.74283,0.58992,0.67267,0.46972,1.26928,1.27782,0.01967,0,0,12.0986,0,12.0986,0,0.0566383,0.211883,3.34277,3.34277,0,1,0.00225325,0.00225325,0.00225325,0.00112663,0.0045065
315,57693.7,1.29896,1.4616,0.01624,0.99993,12.1068,0.74225,0.59052,0.67315,0.46995,1.26937,1.27651,0.01967,0,0,12.1068,0,12.1068,0,0.056675,0.212319,3.34277,3.34277,0,1,0.0022285,0.0022285,0.0022285,0.00111425,0.004457
316,57883.8,1.28892,1.44954,0.01607,1.00011,12.1144,0.74078,0.59134,0.67367,0.47006,1.26902,1.2766,0.01967,0,0,12.1144,0,12.1144,0,0.0567122,0.214068,3.34277,3.34277,0,1,0.00220375,0.00220375,0.00220375,0.00110188,0.0044075
317,58077,1.28854,1.44658,0.01605,0.99981,12.0984,0.74677,0.5877,0.67379,0.47022,1.26863,1.27595,0.01967,0,0,12.0984,0,12.0984,0,0.0566351,0.213977,3.34277,3.34277,0,1,0.002179,0.002179,0.002179,0.0010895,0.004358
318,58266.5,1.30741,1.46912,0.01609,1.00011,12.071,0.74009,0.59184,0.67388,0.47045,1.26815,1.2761,0.01966,0,0,12.071,0,12.071,0,0.0565097,0.210539,3.34277,3.34277,0,1,0.00215425,0.00215425,0.00215425,0.00107713,0.0043085
319,58454.9,1.2977,1.45222,0.01608,1.00007,12.0519,0.74544,0.58956,0.67392,0.47042,1.26808,1.27541,0.01965,0,0,12.0519,0,12.0519,0,0.0564159,0.211933,3.34277,3.34277,0,1,0.0021295,0.0021295,0.0021295,0.00106475,0.004259
320,58643.2,1.29585,1.46008,0.01605,0.99989,12.0563,0.74677,0.58929,0.67382,0.47029,1.26765,1.27529,0.01965,0,0,12.0563,0,12.0563,0,0.0564411,0.211683,3.34277,3.34277,0,1,0.00210475,0.00210475,0.00210475,0.00105238,0.0042095
321,58834.2,1.29618,1.44881,0.01607,1.00007,12.0592,0.7446,0.59107,0.67401,0.47047,1.26702,1.27524,0.01963,0,0,12.0592,0,12.0592,0,0.0564517,0.212316,3.34277,3.34277,0,1,0.00208,0.00208,0.00208,0.00104,0.00416
322,59025.4,1.29535,1.44788,0.01609,0.99999,12.0258,0.75053,0.5882,0.6742,0.47095,1.26684,1.27485,0.01962,0,0,12.0258,0,12.0258,0,0.0562981,0.211699,3.34277,3.34277,0,1,0.00205525,0.00205525,0.00205525,0.00102763,0.0041105
323,59215.5,1.2977,1.454,0.01597,0.99995,12.0299,0.75519,0.58479,0.6746,0.47146,1.26673,1.27379,0.01962,0,0,12.0299,0,12.0299,0,0.0563171,0.21124,3.34277,3.34277,0,1,0.0020305,0.0020305,0.0020305,0.00101525,0.004061
324,59405.7,1.29756,1.44117,0.01602,1.00008,12.0298,0.75113,0.58732,0.67471,0.47153,1.2664,1.27369,0.01961,0,0,12.0298,0,12.0298,0,0.0563102,0.211988,3.34277,3.34277,0,1,0.00200575,0.00200575,0.00200575,0.00100288,0.0040115
325,59594.2,1.28566,1.43923,0.01598,0.99996,12.0271,0.7444,0.59118,0.67544,0.47196,1.26635,1.27233,0.01961,0,0,12.0271,0,12.0271,0,0.0563037,0.212995,3.34277,3.34277,0,1,0.001981,0.001981,0.001981,0.0009905,0.003962
326,59783.6,1.29054,1.43909,0.01595,0.99996,12.0128,0.75496,0.58673,0.67616,0.47254,1.26696,1.27013,0.01963,0,0,12.0128,0,12.0128,0,0.0562373,0.212369,3.34277,3.34277,0,1,0.00195625,0.00195625,0.00195625,0.000978125,0.0039125
327,59969.1,1.29405,1.43001,0.01591,0.99992,11.9901,0.75118,0.59017,0.67629,0.47292,1.26616,1.2702,0.01961,0,0,11.9901,0,11.9901,0,0.0561253,0.212328,3.34277,3.34277,0,1,0.0019315,0.0019315,0.0019315,0.00096575,0.003863
328,60157.1,1.28239,1.43258,0.01594,1.00009,11.9815,0.75761,0.58547,0.67666,0.47309,1.26617,1.2696,0.01961,0,0,11.9814,0,11.9814,0,0.0560895,0.212723,3.34277,3.34277,0,1,0.00190675,0.00190675,0.00190675,0.000953375,0.0038135
329,60344.7,1.29066,1.44268,0.01603,0.99989,11.9858,0.75999,0.58468,0.67676,0.47323,1.26607,1.26875,0.01961,0,0,11.9858,0,11.9858,0,0.056109,0.21134,3.34277,3.34277,0,1,0.001882,0.001882,0.001882,0.000941,0.003764
330,60535.4,1.29389,1.43763,0.01587,1.0001,11.9512,0.75381,0.5891,0.67695,0.47336,1.26522,1.2685,0.0196,0,0,11.9512,0,11.9512,0,0.0559512,0.210935,3.34277,3.34277,0,1,0.00185725,0.00185725,0.00185725,0.000928625,0.0037145
331,60725.6,1.2888,1.43562,0.01581,1.00006,11.9717,0.73764,0.59645,0.67708,0.47347,1.26466,1.26874,0.01959,0,0,11.9717,0,11.9717,0,0.0560409,0.211634,3.34277,3.34277,0,1,0.0018325,0.0018325,0.0018325,0.00091625,0.003665
332,60915.2,1.28462,1.42442,0.01593,0.99993,11.9726,0.74918,0.59141,0.67693,0.47324,1.26409,1.26878,0.01958,0,0,11.9726,0,11.9726,0,0.0560477,0.212823,3.34277,3.34277,0,1,0.00180775,0.00180775,0.00180775,0.000903875,0.0036155
333,61105,1.28826,1.41822,0.01582,0.99998,11.9619,0.7467,0.59337,0.67708,0.47341,1.26435,1.2676,0.01959,0,0,11.9619,0,11.9619,0,0.0559979,0.212749,3.34277,3.34277,0,1,0.001783,0.001783,0.001783,0.0008915,0.003566
334,61297,1.27139,1.41242,0.01578,1.00004,11.9386,0.733,0.60083,0.67715,0.47364,1.26363,1.26744,0.01957,0,0,11.9386,0,11.9386,0,0.0558853,0.213982,3.34277,3.34277,0,1,0.00175825,0.00175825,0.00175825,0.000879125,0.0035165
335,61489.2,1.28352,1.42398,0.01581,1.00012,11.9483,0.73308,0.59974,0.67711,0.47366,1.26301,1.26768,0.01957,0,0,11.9483,0,11.9483,0,0.0559336,0.212433,3.34277,3.34277,0,1,0.0017335,0.0017335,0.0017335,0.00086675,0.003467
336,61679.7,1.28733,1.42093,0.01581,0.99982,11.9519,0.7317,0.60067,0.67738,0.47391,1.26307,1.26674,0.01956,0,0,11.9519,0,11.9519,0,0.0559482,0.212197,3.34277,3.34277,0,1,0.00170875,0.00170875,0.00170875,0.000854375,0.0034175
337,61867.1,1.27787,1.41385,0.01587,1.00014,11.9503,0.73217,0.6008,0.67746,0.47401,1.26311,1.26672,0.01957,0,0,11.9503,0,11.9503,0,0.0559439,0.213279,3.34277,3.34277,0,1,0.001684,0.001684,0.001684,0.000842,0.003368
338,62057.6,1.27785,1.41835,0.01578,0.99984,11.9255,0.72816,0.60325,0.67771,0.47429,1.26328,1.2653,0.01957,0,0,11.9255,0,11.9255,0,0.055828,0.212562,3.34277,3.34277,0,1,0.00165925,0.00165925,0.00165925,0.000829625,0.0033185
339,62247.1,1.28022,1.42005,0.01575,1.00006,11.9126,0.73466,0.6003,0.67817,0.47479,1.26321,1.26421,0.01957,0,0,11.9126,0,11.9126,0,0.0557671,0.211917,3.34277,3.34277,0,1,0.0016345,0.0016345,0.0016345,0.00081725,0.003269
340,62437.9,1.28352,1.41305,0.01574,0.99989,11.904,0.73995,0.59908,0.67865,0.47515,1.26301,1.2632,0.01956,0,0,11.9039,0,11.9039,0,0.0557268,0.211855,3.34277,3.34277,0,1,0.00160975,0.00160975,0.00160975,0.000804875,0.0032195
341,62626.3,1.27364,1.40838,0.01568,1.00007,11.8989,0.74305,0.59723,0.67907,0.47541,1.2633,1.26185,0.01958,0,0,11.8989,0,11.8989,0,0.0557042,0.212989,3.34277,3.34277,0,1,0.001585,0.001585,0.001585,0.0007925,0.00317
342,62816,1.27261,1.40695,0.01568,1.00009,11.8549,0.73995,0.59816,0.67928,0.47556,1.2621,1.26274,0.01955,0,0,11.8549,0,11.8549,0,0.0554934,0.212231,3.34277,3.34277,0,1,0.00156025,0.00156025,0.00156025,0.000780125,0.0031205
343,63006.3,1.26987,1.39923,0.01569,0.99991,11.8787,0.74128,0.59889,0.67958,0.47566,1.26202,1.26197,0.01955,0,0,11.8787,0,11.8787,0,0.0556054,0.213321,3.34277,3.34277,0,1,0.0015355,0.0015355,0.0015355,0.00076775,0.003071
344,63197,1.2699,1.40127,0.01562,1.0002,11.8638,0.74068,0.60009,0.67976,0.47564,1.26196,1.26145,0.01955,0,0,11.8638,0,11.8638,0,0.0555352,0.212914,3.34277,3.34277,0,1,0.00151075,0.00151075,0.00151075,0.000755375,0.0030215
345,63389.1,1.27978,1.40776,0.01575,0.99998,11.8932,0.73994,0.60122,0.67995,0.47593,1.26227,1.25996,0.01955,0,0,11.8932,0,11.8932,0,0.0556769,0.212003,3.34277,3.34277,0,1,0.001486,0.001486,0.001486,0.000743,0.002972
346,63582.1,1.27312,1.39895,0.01565,0.99981,11.8646,0.73908,0.60136,0.6802,0.47609,1.26242,1.259,0.01954,0,0,11.8646,0,11.8646,0,0.0555418,0.212557,3.34277,3.34277,0,1,0.00146125,0.00146125,0.00146125,0.000730625,0.0029225
347,63773.1,1.26357,1.39607,0.01562,1.00016,11.8349,0.73964,0.60077,0.6802,0.47612,1.26219,1.25884,0.01954,0,0,11.8349,0,11.8349,0,0.055405,0.212986,3.34277,3.34277,0,1,0.0014365,0.0014365,0.0014365,0.00071825,0.002873
348,63965.1,1.27907,1.40288,0.01557,1.00004,11.8231,0.73916,0.59962,0.68006,0.47582,1.26282,1.2578,0.01955,0,0,11.8231,0,11.8231,0,0.0553482,0.211046,3.34277,3.34277,0,1,0.00141175,0.00141175,0.00141175,0.000705875,0.0028235
349,64156.5,1.27284,1.38639,0.0156,0.99991,11.8049,0.74599,0.59753,0.68003,0.47584,1.26312,1.25747,0.01956,0,0,11.8049,0,11.8049,0,0.0552642,0.212449,3.34277,3.34277,0,1,0.001387,0.001387,0.001387,0.0006935,0.002774
350,64346.2,1.27098,1.39242,0.01564,0.99993,11.8239,0.7451,0.59897,0.6804,0.47611,1.26317,1.25593,0.01956,0,0,11.8239,0,11.8239,0,0.0553506,0.212287,3.34277,3.34277,0,1,0.00136225,0.00136225,0.00136225,0.000681125,0.0027245
351,64539.5,1.27635,1.39685,0.0156,1.00005,11.8092,0.74718,0.59852,0.68042,0.4763,1.26284,1.25564,0.01955,0,0,11.8092,0,11.8092,0,0.0552813,0.211205,3.34277,3.34277,0,1,0.0013375,0.0013375,0.0013375,0.00066875,0.002675
352,64729.6,1.25681,1.38822,0.01552,0.99996,11.831,0.7463,0.59964,0.68081,0.47643,1.2626,1.25563,0.01954,0,0,11.831,0,11.831,0,0.0553829,0.213716,3.34277,3.34277,0,1,0.00131275,0.00131275,0.00131275,0.000656375,0.0026255
353,64921.2,1.26907,1.38767,0.01556,1.00006,11.8048,0.74677,0.5991,0.68091,0.47641,1.26248,1.25573,0.01955,0,0,11.8048,0,11.8048,0,0.0552623,0.21236,3.34277,3.34277,0,1,0.001288,0.001288,0.001288,0.000644,0.002576
354,65110,1.2658,1.39149,0.01556,0.99984,11.8018,0.74655,0.60016,0.6809,0.47636,1.26225,1.25596,0.01954,0,0,11.8017,0,11.8017,0,0.0552468,0.212119,3.34277,3.34277,0,1,0.00126325,0.00126325,0.00126325,0.000631625,0.0025265
355,65302,1.26445,1.3822,0.01548,1.00021,11.8012,0.74351,0.60049,0.6811,0.47647,1.26251,1.25505,0.01954,0,0,11.8012,0,11.8012,0,0.0552423,0.21285,3.34277,3.34277,0,1,0.0012385,0.0012385,0.0012385,0.00061925,0.002477
356,65492.3,1.26255,1.37647,0.01547,1.00007,11.7686,0.74595,0.59973,0.6813,0.47658,1.26231,1.25499,0.01953,0,0,11.7686,0,11.7686,0,0.0550946,0.21273,3.34277,3.34277,0,1,0.00121375,0.00121375,0.00121375,0.000606875,0.0024275
357,65681.6,1.26022,1.3777,0.01541,0.99992,11.766,0.74627,0.60024,0.68148,0.47663,1.26296,1.25354,0.01954,0,0,11.766,0,11.766,0,0.0550827,0.212746,3.34277,3.34277,0,1,0.001189,0.001189,0.001189,0.0005945,0.002378
358,65872.6,1.26104,1.37904,0.01545,1.00002,11.7736,0.74908,0.59897,0.68185,0.47681,1.26327,1.25259,0.01955,0,0,11.7735,0,11.7735,0,0.0551153,0.212753,3.34277,3.34277,0,1,0.00116425,0.00116425,0.00116425,0.000582125,0.0023285
359,66062.1,1.2634,1.38078,0.01551,0.99984,11.7571,0.74888,0.59893,0.6823,0.47729,1.26347,1.2517,0.01955,0,0,11.757,0,11.757,0,0.0550431,0.212053,3.34277,3.34277,0,1,0.0011395,0.0011395,0.0011395,0.00056975,0.002279
360,66252.2,1.25457,1.36914,0.01537,1.00004,11.718,0.75109,0.59918,0.68261,0.47765,1.26279,1.25133,0.01954,0,0,11.718,0,11.718,0,0.0548526,0.212639,3.34277,3.34277,0,1,0.00111475,0.00111475,0.00111475,0.000557375,0.0022295
361,66442.5,1.25551,1.37018,0.01535,1.00005,11.729,0.75236,0.59962,0.68265,0.47781,1.26346,1.24984,0.01956,0,0,11.729,0,11.729,0,0.0549054,0.212741,3.34277,3.34277,0,1,0.00109,0.00109,0.00109,0.000545,0.00218
362,66635.4,1.26654,1.37265,0.01544,1.00001,11.7142,0.75537,0.59882,0.68304,0.47779,1.26332,1.24954,0.01956,0,0,11.7141,0,11.7141,0,0.0548363,0.211283,3.34277,3.34277,0,1,0.00106525,0.00106525,0.00106525,0.000532625,0.0021305
363,66825.8,1.26254,1.36835,0.01539,1.00004,11.7348,0.7538,0.59948,0.68347,0.47786,1.26326,1.249,0.01956,0,0,11.7348,0,11.7348,0,0.0549351,0.212435,3.34277,3.34277,0,1,0.0010405,0.0010405,0.0010405,0.00052025,0.002081
364,67017.2,1.25738,1.36684,0.01536,0.99999,11.7127,0.75381,0.59923,0.68376,0.47807,1.26338,1.24838,0.01956,0,0,11.7127,0,11.7127,0,0.0548282,0.212424,3.34277,3.34277,0,1,0.00101575,0.00101575,0.00101575,0.000507875,0.0020315
365,67208.9,1.2576,1.36313,0.01538,1.00008,11.7034,0.74911,0.60426,0.68419,0.4784,1.26312,1.24786,0.01954,0,0,11.7034,0,11.7034,0,0.0547852,0.21239,3.34277,3.34277,0,1,0.000991,0.000991,0.000991,0.0004955,0.001982
366,67402,1.25492,1.36598,0.01541,0.99991,11.721,0.75314,0.60225,0.68415,0.47869,1.26347,1.24658,0.01955,0,0,11.721,0,11.721,0,0.0548707,0.212686,3.34277,3.34277,0,1,0.00096625,0.00096625,0.00096625,0.000483125,0.0019325
367,67593.1,1.25411,1.36276,0.01521,1.00008,11.6819,0.75514,0.60003,0.68421,0.47874,1.26291,1.247,0.01954,0,0,11.6819,0,11.6819,0,0.0546852,0.212201,3.34277,3.34277,0,1,0.0009415,0.0009415,0.0009415,0.00047075,0.001883
368,67784.7,1.2495,1.35601,0.01527,0.99999,11.6663,0.75485,0.60092,0.6843,0.47854,1.26297,1.24624,0.01954,0,0,11.6663,0,11.6663,0,0.0546145,0.212645,3.34277,3.34277,0,1,0.00091675,0.00091675,0.00091675,0.000458375,0.0018335
369,67976.5,1.24381,1.35692,0.01526,0.99994,11.6732,0.75604,0.60001,0.68446,0.47875,1.26318,1.24539,0.01954,0,0,11.6732,0,11.6732,0,0.0546521,0.21314,3.34277,3.34277,0,1,0.000892,0.000892,0.000892,0.000446,0.001784
370,68170.3,1.25286,1.36061,0.01538,0.99993,11.6707,0.75628,0.6005,0.68466,0.47888,1.26361,1.24452,0.01955,0,0,11.6707,0,11.6707,0,0.0546316,0.211886,3.34277,3.34277,0,1,0.00086725,0.00086725,0.00086725,0.000433625,0.0017345
371,68366.2,1.25753,1.36353,0.01529,0.99989,11.6522,0.75783,0.60057,0.68485,0.47913,1.264,1.24367,0.01956,0,0,11.6522,0,11.6522,0,0.0545495,0.211055,3.34277,3.34277,0,1,0.0008425,0.0008425,0.0008425,0.00042125,0.001685
372,68562.9,1.24536,1.34847,0.01529,1.00004,11.6502,0.76051,0.6004,0.68513,0.47931,1.26444,1.24275,0.01956,0,0,11.6502,0,11.6502,0,0.0545358,0.212967,3.34277,3.34277,0,1,0.00081775,0.00081775,0.00081775,0.000408875,0.0016355
373,68759.6,1.24965,1.35059,0.01514,1.00004,11.6735,0.76158,0.60038,0.6853,0.47942,1.26392,1.2432,0.01955,0,0,11.6735,0,11.6735,0,0.0546473,0.212786,3.34277,3.34277,0,1,0.000793,0.000793,0.000793,0.0003965,0.001586
374,68956.4,1.25477,1.35472,0.01525,1.00005,11.6445,0.76104,0.6008,0.68517,0.4794,1.26429,1.24209,0.01956,0,0,11.6445,0,11.6445,0,0.0545101,0.211658,3.34277,3.34277,0,1,0.00076825,0.00076825,0.00076825,0.000384125,0.0015365
375,69151.1,1.2458,1.34907,0.01517,1.00009,11.6436,0.76151,0.60214,0.68525,0.47931,1.26425,1.24199,0.01956,0,0,11.6436,0,11.6436,0,0.0545078,0.212662,3.34277,3.34277,0,1,0.0007435,0.0007435,0.0007435,0.00037175,0.001487
376,69345.3,1.24743,1.36051,0.01528,0.99997,11.6612,0.75993,0.60124,0.68545,0.4793,1.26442,1.24124,0.01956,0,0,11.6612,0,11.6612,0,0.0545882,0.211787,3.34277,3.34277,0,1,0.00071875,0.00071875,0.00071875,0.000359375,0.0014375
377,69540.6,1.23967,1.35143,0.01512,0.99996,11.6304,0.7643,0.59952,0.68554,0.47941,1.26395,1.24143,0.01954,0,0,11.6304,0,11.6304,0,0.0544443,0.212483,3.34277,3.34277,0,1,0.000694,0.000694,0.000694,0.000347,0.001388
378,69734,1.25069,1.34206,0.01511,1.0001,11.6177,0.76662,0.60003,0.68565,0.47954,1.26412,1.23996,0.01955,0,0,11.6177,0,11.6177,0,0.0543844,0.212132,3.34277,3.34277,0,1,0.00066925,0.00066925,0.00066925,0.000334625,0.0013385
379,69925.8,1.24274,1.34362,0.01517,0.99986,11.5877,0.76681,0.59918,0.68579,0.4795,1.26418,1.23935,0.01955,0,0,11.5877,0,11.5877,0,0.0542482,0.211989,3.34277,3.34277,0,1,0.0006445,0.0006445,0.0006445,0.00032225,0.001289
380,70120,1.2487,1.33402,0.01509,1.00008,11.601,0.76649,0.59939,0.68597,0.47957,1.26416,1.239,0.01955,0,0,11.601,0,11.601,0,0.0543081,0.212485,3.34277,3.34277,0,1,0.00061975,0.00061975,0.00061975,0.000309875,0.0012395
381,70316.1,1.2373,1.33306,0.01502,0.99994,11.5953,0.76246,0.59994,0.68583,0.47954,1.26387,1.23869,0.01955,0,0,11.5954,0,11.5954,0,0.0542831,0.213265,3.34277,3.34277,0,1,0.000595,0.000595,0.000595,0.0002975,0.00119
382,70512,1.24782,1.33379,0.01508,0.99998,11.5815,0.75903,0.60083,0.68568,0.47947,1.26404,1.23788,0.01955,0,0,11.5815,0,11.5815,0,0.0542139,0.211938,3.34277,3.34277,0,1,0.00057025,0.00057025,0.00057025,0.000285125,0.0011405
383,70709.4,1.24211,1.34083,0.01504,1.00004,11.5665,0.76033,0.60033,0.68563,0.47948,1.2635,1.23828,0.01954,0,0,11.5665,0,11.5665,0,0.0541466,0.211541,3.34277,3.34277,0,1,0.0005455,0.0005455,0.0005455,0.00027275,0.001091
384,70905.4,1.23428,1.33811,0.01509,0.99998,11.5649,0.76397,0.59951,0.68564,0.47935,1.26336,1.23839,0.01954,0,0,11.5649,0,11.5649,0,0.0541395,0.212262,3.34277,3.34277,0,1,0.00052075,0.00052075,0.00052075,0.000260375,0.0010415
385,71099,1.23708,1.33154,0.01504,1.00006,11.5541,0.76197,0.6002,0.68563,0.47921,1.26374,1.23802,0.01955,0,0,11.5541,0,11.5541,0,0.0540858,0.212188,3.34277,3.34277,0,1,0.000496,0.000496,0.000496,0.000248,0.000992
386,71292.7,1.23607,1.32587,0.01498,0.99993,11.5362,0.76227,0.60043,0.68631,0.47935,1.26355,1.23759,0.01955,0,0,11.5362,0,11.5362,0,0.0540028,0.212304,3.34277,3.34277,0,1,0.00047125,0.00047125,0.00047125,0.000235625,0.0009425
387,71485.6,1.24424,1.3315,0.01499,1.00004,11.5587,0.75924,0.60157,0.6866,0.47945,1.26328,1.23752,0.01954,0,0,11.5587,0,11.5587,0,0.0541127,0.211647,3.34277,3.34277,0,1,0.0004465,0.0004465,0.0004465,0.00022325,0.000893
388,71680.2,1.23168,1.32282,0.01497,0.99994,11.5355,0.75697,0.60363,0.68693,0.47961,1.2635,1.23636,0.01955,0,0,11.5355,0,11.5355,0,0.0540051,0.212852,3.34277,3.34277,0,1,0.00042175,0.00042175,0.00042175,0.000210875,0.0008435
389,71872.6,1.23663,1.32789,0.01493,1.00007,11.5369,0.75778,0.60213,0.68702,0.4796,1.26351,1.23651,0.01954,0,0,11.5369,0,11.5369,0,0.054009,0.212006,3.34277,3.34277,0,1,0.000397,0.000397,0.000397,0.0001985,0.000794
390,72066,1.23185,1.32028,0.01508,1.00001,11.5431,0.75697,0.60301,0.68722,0.4795,1.26338,1.23639,0.01954,0,0,11.5431,0,11.5431,0,0.0540376,0.212936,3.34277,3.34277,0,1,0.00037225,0.00037225,0.00037225,0.000186125,0.0007445
391,72265.5,1.20145,1.09511,0.01671,1.0001,11.4822,0.75745,0.60314,0.68746,0.47966,1.26358,1.23576,0.01955,0,0,11.4822,0,11.4822,0,0.0537566,0.234966,3.34277,3.34277,0,1,0.0003475,0.0003475,0.0003475,0.00017375,0.000695
392,72460.8,1.17175,1.0312,0.01611,1.00007,10.6645,0.75868,0.60365,0.68751,0.48007,1.26321,1.23566,0.01953,0,0,10.6645,0,10.6645,0,0.0499225,0.227531,3.34277,3.34277,0,1,0.00032275,0.00032275,0.00032275,0.000161375,0.0006455
393,72657.1,1.16453,1.01727,0.01612,1.00007,10.5669,0.75755,0.60354,0.68773,0.48005,1.26288,1.23578,0.01952,0,0,10.5669,0,10.5669,0,0.049465,0.22789,3.34277,3.34277,0,1,0.000298,0.000298,0.000298,0.000149,0.000596
394,72849.9,1.15683,1.01311,0.01594,0.99993,10.4768,0.75705,0.60439,0.68753,0.48004,1.2632,1.23505,0.01953,0,0,10.4768,0,10.4768,0,0.0490477,0.226926,3.34277,3.34277,0,1,0.00027325,0.00027325,0.00027325,0.000136625,0.0005465
